# filename: /home/lepecvd/lepecvd/11354/xray/2.0deg-2.0deg-rsm-3h10m_11354-E4_224.xrdml
# reflection: ('2', '2', '4')
# type: Area measurement
# x-axis: Omega_2Theta
# y-axis: Omega
# 
# Omega	2Theta	Phi  	Chi   	X    	Y    	Z    	q_para	q_perp	Intensity
# [deg]	[deg] 	[deg]	[deg] 	[mm] 	[mm] 	[mm] 	[nm-1]	[nm-1]	[counts/s]
8.7551	86.9542	-0.10	0.10	0.00	-22.75	7.333	5.08799	7.34197	926.0
8.7651	86.9742	-0.10	0.10	0.00	-22.75	7.333	5.08893	7.34332	920.0
8.7751	86.9942	-0.10	0.10	0.00	-22.75	7.333	5.08986	7.34467	956.0
8.7851	87.0142	-0.10	0.10	0.00	-22.75	7.333	5.09080	7.34602	1004.0
8.7951	87.0342	-0.10	0.10	0.00	-22.75	7.333	5.09174	7.34737	968.0
8.8051	87.0542	-0.10	0.10	0.00	-22.75	7.333	5.09267	7.34872	984.0
8.8151	87.0742	-0.10	0.10	0.00	-22.75	7.333	5.09361	7.35007	1006.0
8.8251	87.0942	-0.10	0.10	0.00	-22.75	7.333	5.09454	7.35142	970.0
8.8351	87.1142	-0.10	0.10	0.00	-22.75	7.333	5.09548	7.35277	968.0
8.8451	87.1342	-0.10	0.10	0.00	-22.75	7.333	5.09641	7.35412	998.0
8.8551	87.1542	-0.10	0.10	0.00	-22.75	7.333	5.09735	7.35547	920.0
8.8651	87.1742	-0.10	0.10	0.00	-22.75	7.333	5.09828	7.35682	952.0
8.8751	87.1942	-0.10	0.10	0.00	-22.75	7.333	5.09922	7.35817	856.0
8.8851	87.2142	-0.10	0.10	0.00	-22.75	7.333	5.10015	7.35952	904.0
8.8951	87.2342	-0.10	0.10	0.00	-22.75	7.333	5.10109	7.36086	924.0
8.9051	87.2542	-0.10	0.10	0.00	-22.75	7.333	5.10202	7.36221	1000.0
8.9151	87.2742	-0.10	0.10	0.00	-22.75	7.333	5.10296	7.36356	944.0
8.9251	87.2942	-0.10	0.10	0.00	-22.75	7.333	5.10389	7.36491	900.0
8.9351	87.3142	-0.10	0.10	0.00	-22.75	7.333	5.10482	7.36626	904.0
8.9451	87.3342	-0.10	0.10	0.00	-22.75	7.333	5.10576	7.36760	882.0
8.9551	87.3542	-0.10	0.10	0.00	-22.75	7.333	5.10669	7.36895	936.0
8.9651	87.3742	-0.10	0.10	0.00	-22.75	7.333	5.10762	7.37030	876.0
8.9751	87.3942	-0.10	0.10	0.00	-22.75	7.333	5.10856	7.37164	870.0
8.9851	87.4142	-0.10	0.10	0.00	-22.75	7.333	5.10949	7.37299	874.0
8.9951	87.4342	-0.10	0.10	0.00	-22.75	7.333	5.11042	7.37434	900.0
9.0051	87.4542	-0.10	0.10	0.00	-22.75	7.333	5.11136	7.37568	894.0
9.0151	87.4742	-0.10	0.10	0.00	-22.75	7.333	5.11229	7.37703	796.0
9.0251	87.4942	-0.10	0.10	0.00	-22.75	7.333	5.11322	7.37837	848.0
9.0351	87.5142	-0.10	0.10	0.00	-22.75	7.333	5.11415	7.37972	914.0
9.0451	87.5342	-0.10	0.10	0.00	-22.75	7.333	5.11508	7.38106	778.0
9.0551	87.5542	-0.10	0.10	0.00	-22.75	7.333	5.11602	7.38241	808.0
9.0651	87.5742	-0.10	0.10	0.00	-22.75	7.333	5.11695	7.38375	862.0
9.0751	87.5942	-0.10	0.10	0.00	-22.75	7.333	5.11788	7.38510	890.0
9.0851	87.6142	-0.10	0.10	0.00	-22.75	7.333	5.11881	7.38644	836.0
9.0951	87.6342	-0.10	0.10	0.00	-22.75	7.333	5.11974	7.38779	888.0
9.1051	87.6542	-0.10	0.10	0.00	-22.75	7.333	5.12067	7.38913	794.0
9.1151	87.6742	-0.10	0.10	0.00	-22.75	7.333	5.12161	7.39047	764.0
9.1251	87.6942	-0.10	0.10	0.00	-22.75	7.333	5.12254	7.39182	758.0
9.1351	87.7142	-0.10	0.10	0.00	-22.75	7.333	5.12347	7.39316	828.0
9.1451	87.7342	-0.10	0.10	0.00	-22.75	7.333	5.12440	7.39450	782.0
9.1551	87.7542	-0.10	0.10	0.00	-22.75	7.333	5.12533	7.39584	764.0
9.1651	87.7742	-0.10	0.10	0.00	-22.75	7.333	5.12626	7.39719	808.0
9.1751	87.7942	-0.10	0.10	0.00	-22.75	7.333	5.12719	7.39853	826.0
9.1851	87.8142	-0.10	0.10	0.00	-22.75	7.333	5.12812	7.39987	780.0
9.1951	87.8342	-0.10	0.10	0.00	-22.75	7.333	5.12905	7.40121	846.0
9.2051	87.8542	-0.10	0.10	0.00	-22.75	7.333	5.12998	7.40255	858.0
9.2151	87.8742	-0.10	0.10	0.00	-22.75	7.333	5.13091	7.40389	886.0
9.2251	87.8942	-0.10	0.10	0.00	-22.75	7.333	5.13184	7.40524	884.0
9.2351	87.9142	-0.10	0.10	0.00	-22.75	7.333	5.13277	7.40658	884.0
9.2451	87.9342	-0.10	0.10	0.00	-22.75	7.333	5.13369	7.40792	928.0
9.2551	87.9542	-0.10	0.10	0.00	-22.75	7.333	5.13462	7.40926	1038.0
9.2651	87.9742	-0.10	0.10	0.00	-22.75	7.333	5.13555	7.41060	1194.0
9.2751	87.9942	-0.10	0.10	0.00	-22.75	7.333	5.13648	7.41194	1450.0
9.2851	88.0142	-0.10	0.10	0.00	-22.75	7.333	5.13741	7.41328	2822.0
9.2951	88.0342	-0.10	0.10	0.00	-22.75	7.333	5.13834	7.41462	6858.0
9.3051	88.0542	-0.10	0.10	0.00	-22.75	7.333	5.13926	7.41596	11110.0
9.3151	88.0742	-0.10	0.10	0.00	-22.75	7.333	5.14019	7.41729	10084.0
9.3251	88.0942	-0.10	0.10	0.00	-22.75	7.333	5.14112	7.41863	5340.0
9.3351	88.1142	-0.10	0.10	0.00	-22.75	7.333	5.14205	7.41997	2262.0
9.3451	88.1342	-0.10	0.10	0.00	-22.75	7.333	5.14298	7.42131	764.0
9.3551	88.1542	-0.10	0.10	0.00	-22.75	7.333	5.14390	7.42265	214.0
9.3651	88.1742	-0.10	0.10	0.00	-22.75	7.333	5.14483	7.42399	88.0
9.3751	88.1942	-0.10	0.10	0.00	-22.75	7.333	5.14576	7.42532	22.0
9.3851	88.2142	-0.10	0.10	0.00	-22.75	7.333	5.14668	7.42666	30.0
9.3951	88.2342	-0.10	0.10	0.00	-22.75	7.333	5.14761	7.42800	24.0
9.4051	88.2542	-0.10	0.10	0.00	-22.75	7.333	5.14854	7.42933	10.0
9.4151	88.2742	-0.10	0.10	0.00	-22.75	7.333	5.14946	7.43067	12.0
9.4251	88.2942	-0.10	0.10	0.00	-22.75	7.333	5.15039	7.43201	4.0
9.4351	88.3142	-0.10	0.10	0.00	-22.75	7.333	5.15132	7.43334	0.0
9.4451	88.3342	-0.10	0.10	0.00	-22.75	7.333	5.15224	7.43468	8.0
9.4551	88.3542	-0.10	0.10	0.00	-22.75	7.333	5.15317	7.43602	4.0
9.4651	88.3742	-0.10	0.10	0.00	-22.75	7.333	5.15409	7.43735	4.0
9.4751	88.3942	-0.10	0.10	0.00	-22.75	7.333	5.15502	7.43869	0.0
9.4851	88.4142	-0.10	0.10	0.00	-22.75	7.333	5.15594	7.44002	2.0
9.4951	88.4342	-0.10	0.10	0.00	-22.75	7.333	5.15687	7.44136	2.0
9.5051	88.4542	-0.10	0.10	0.00	-22.75	7.333	5.15779	7.44269	10.0
9.5151	88.4742	-0.10	0.10	0.00	-22.75	7.333	5.15872	7.44403	4.0
9.5251	88.4942	-0.10	0.10	0.00	-22.75	7.333	5.15964	7.44536	0.0
9.5351	88.5142	-0.10	0.10	0.00	-22.75	7.333	5.16057	7.44669	4.0
9.5451	88.5342	-0.10	0.10	0.00	-22.75	7.333	5.16149	7.44803	4.0
9.5551	88.5542	-0.10	0.10	0.00	-22.75	7.333	5.16241	7.44936	2.0
9.5651	88.5742	-0.10	0.10	0.00	-22.75	7.333	5.16334	7.45069	2.0
9.5751	88.5942	-0.10	0.10	0.00	-22.75	7.333	5.16426	7.45203	2.0
9.5851	88.6142	-0.10	0.10	0.00	-22.75	7.333	5.16519	7.45336	4.0
9.5951	88.6342	-0.10	0.10	0.00	-22.75	7.333	5.16611	7.45469	0.0
9.6051	88.6542	-0.10	0.10	0.00	-22.75	7.333	5.16703	7.45602	2.0
9.6151	88.6742	-0.10	0.10	0.00	-22.75	7.333	5.16796	7.45736	0.0
9.6251	88.6942	-0.10	0.10	0.00	-22.75	7.333	5.16888	7.45869	0.0
9.6351	88.7142	-0.10	0.10	0.00	-22.75	7.333	5.16980	7.46002	4.0
9.6451	88.7342	-0.10	0.10	0.00	-22.75	7.333	5.17072	7.46135	0.0
9.6551	88.7542	-0.10	0.10	0.00	-22.75	7.333	5.17165	7.46268	4.0
9.6651	88.7742	-0.10	0.10	0.00	-22.75	7.333	5.17257	7.46401	0.0
9.6751	88.7942	-0.10	0.10	0.00	-22.75	7.333	5.17349	7.46535	4.0
9.6851	88.8142	-0.10	0.10	0.00	-22.75	7.333	5.17441	7.46668	0.0
9.6951	88.8342	-0.10	0.10	0.00	-22.75	7.333	5.17534	7.46801	2.0
9.7051	88.8542	-0.10	0.10	0.00	-22.75	7.333	5.17626	7.46934	4.0
9.7151	88.8742	-0.10	0.10	0.00	-22.75	7.333	5.17718	7.47067	0.0
9.7251	88.8942	-0.10	0.10	0.00	-22.75	7.333	5.17810	7.47200	2.0
9.7351	88.9142	-0.10	0.10	0.00	-22.75	7.333	5.17902	7.47332	0.0
9.7451	88.9342	-0.10	0.10	0.00	-22.75	7.333	5.17994	7.47465	0.0
9.7551	88.9542	-0.10	0.10	0.00	-22.75	7.333	5.18086	7.47598	0.0
9.7651	88.9742	-0.10	0.10	0.00	-22.75	7.333	5.18178	7.47731	0.0
9.7751	88.9942	-0.10	0.10	0.00	-22.75	7.333	5.18271	7.47864	0.0
9.7851	89.0142	-0.10	0.10	0.00	-22.75	7.333	5.18363	7.47997	0.0
9.7951	89.0342	-0.10	0.10	0.00	-22.75	7.333	5.18455	7.48130	0.0

7.8351	85.0742	-0.10	0.10	0.00	-22.75	7.333	4.99676	7.21570	0.0
7.8451	85.0942	-0.10	0.10	0.00	-22.75	7.333	4.99771	7.21707	0.0
7.8551	85.1142	-0.10	0.10	0.00	-22.75	7.333	4.99866	7.21844	2.0
7.8651	85.1342	-0.10	0.10	0.00	-22.75	7.333	4.99961	7.21981	4.0
7.8751	85.1542	-0.10	0.10	0.00	-22.75	7.333	5.00056	7.22119	2.0
7.8851	85.1742	-0.10	0.10	0.00	-22.75	7.333	5.00151	7.22256	0.0
7.8951	85.1942	-0.10	0.10	0.00	-22.75	7.333	5.00246	7.22393	2.0
7.9051	85.2142	-0.10	0.10	0.00	-22.75	7.333	5.00341	7.22530	2.0
7.9151	85.2342	-0.10	0.10	0.00	-22.75	7.333	5.00436	7.22667	0.0
7.9251	85.2542	-0.10	0.10	0.00	-22.75	7.333	5.00531	7.22804	0.0
7.9351	85.2742	-0.10	0.10	0.00	-22.75	7.333	5.00626	7.22941	0.0
7.9451	85.2942	-0.10	0.10	0.00	-22.75	7.333	5.00720	7.23078	0.0
7.9551	85.3142	-0.10	0.10	0.00	-22.75	7.333	5.00815	7.23215	2.0
7.9651	85.3342	-0.10	0.10	0.00	-22.75	7.333	5.00910	7.23352	2.0
7.9751	85.3542	-0.10	0.10	0.00	-22.75	7.333	5.01005	7.23489	0.0
7.9851	85.3742	-0.10	0.10	0.00	-22.75	7.333	5.01100	7.23626	4.0
7.9951	85.3942	-0.10	0.10	0.00	-22.75	7.333	5.01195	7.23763	0.0
8.0051	85.4142	-0.10	0.10	0.00	-22.75	7.333	5.01289	7.23900	2.0
8.0151	85.4342	-0.10	0.10	0.00	-22.75	7.333	5.01384	7.24037	4.0
8.0251	85.4542	-0.10	0.10	0.00	-22.75	7.333	5.01479	7.24174	6.0
8.0351	85.4742	-0.10	0.10	0.00	-22.75	7.333	5.01574	7.24310	2.0
8.0451	85.4942	-0.10	0.10	0.00	-22.75	7.333	5.01668	7.24447	4.0
8.0551	85.5142	-0.10	0.10	0.00	-22.75	7.333	5.01763	7.24584	0.0
8.0651	85.5342	-0.10	0.10	0.00	-22.75	7.333	5.01858	7.24721	0.0
8.0751	85.5542	-0.10	0.10	0.00	-22.75	7.333	5.01953	7.24858	2.0
8.0851	85.5742	-0.10	0.10	0.00	-22.75	7.333	5.02047	7.24994	0.0
8.0951	85.5942	-0.10	0.10	0.00	-22.75	7.333	5.02142	7.25131	0.0
8.1051	85.6142	-0.10	0.10	0.00	-22.75	7.333	5.02237	7.25268	2.0
8.1151	85.6342	-0.10	0.10	0.00	-22.75	7.333	5.02331	7.25404	2.0
8.1251	85.6542	-0.10	0.10	0.00	-22.75	7.333	5.02426	7.25541	2.0
8.1351	85.6742	-0.10	0.10	0.00	-22.75	7.333	5.02520	7.25678	4.0
8.1451	85.6942	-0.10	0.10	0.00	-22.75	7.333	5.02615	7.25814	0.0
8.1551	85.7142	-0.10	0.10	0.00	-22.75	7.333	5.02710	7.25951	4.0
8.1651	85.7342	-0.10	0.10	0.00	-22.75	7.333	5.02804	7.26087	0.0
8.1751	85.7542	-0.10	0.10	0.00	-22.75	7.333	5.02899	7.26224	4.0
8.1851	85.7742	-0.10	0.10	0.00	-22.75	7.333	5.02993	7.26360	2.0
8.1951	85.7942	-0.10	0.10	0.00	-22.75	7.333	5.03088	7.26497	0.0
8.2051	85.8142	-0.10	0.10	0.00	-22.75	7.333	5.03182	7.26633	2.0
8.2151	85.8342	-0.10	0.10	0.00	-22.75	7.333	5.03277	7.26770	0.0
8.2251	85.8542	-0.10	0.10	0.00	-22.75	7.333	5.03371	7.26906	4.0
8.2351	85.8742	-0.10	0.10	0.00	-22.75	7.333	5.03466	7.27042	4.0
8.2451	85.8942	-0.10	0.10	0.00	-22.75	7.333	5.03560	7.27179	2.0
8.2551	85.9142	-0.10	0.10	0.00	-22.75	7.333	5.03654	7.27315	0.0
8.2651	85.9342	-0.10	0.10	0.00	-22.75	7.333	5.03749	7.27451	4.0
8.2751	85.9542	-0.10	0.10	0.00	-22.75	7.333	5.03843	7.27588	4.0
8.2851	85.9742	-0.10	0.10	0.00	-22.75	7.333	5.03938	7.27724	2.0
8.2951	85.9942	-0.10	0.10	0.00	-22.75	7.333	5.04032	7.27860	8.0
8.3051	86.0142	-0.10	0.10	0.00	-22.75	7.333	5.04126	7.27996	4.0
8.3151	86.0342	-0.10	0.10	0.00	-22.75	7.333	5.04221	7.28133	0.0
8.3251	86.0542	-0.10	0.10	0.00	-22.75	7.333	5.04315	7.28269	0.0
8.3351	86.0742	-0.10	0.10	0.00	-22.75	7.333	5.04409	7.28405	4.0
8.3451	86.0942	-0.10	0.10	0.00	-22.75	7.333	5.04503	7.28541	6.0
8.3551	86.1142	-0.10	0.10	0.00	-22.75	7.333	5.04598	7.28677	4.0
8.3651	86.1342	-0.10	0.10	0.00	-22.75	7.333	5.04692	7.28813	8.0
8.3751	86.1542	-0.10	0.10	0.00	-22.75	7.333	5.04786	7.28949	12.0
8.3851	86.1742	-0.10	0.10	0.00	-22.75	7.333	5.04880	7.29086	6.0
8.3951	86.1942	-0.10	0.10	0.00	-22.75	7.333	5.04975	7.29222	18.0
8.4051	86.2142	-0.10	0.10	0.00	-22.75	7.333	5.05069	7.29358	14.0
8.4151	86.2342	-0.10	0.10	0.00	-22.75	7.333	5.05163	7.29494	32.0
8.4251	86.2542	-0.10	0.10	0.00	-22.75	7.333	5.05257	7.29630	66.0
8.4351	86.2742	-0.10	0.10	0.00	-22.75	7.333	5.05351	7.29765	114.0
8.4451	86.2942	-0.10	0.10	0.00	-22.75	7.333	5.05445	7.29901	366.0
8.4551	86.3142	-0.10	0.10	0.00	-22.75	7.333	5.05539	7.30037	1168.0
8.4651	86.3342	-0.10	0.10	0.00	-22.75	7.333	5.05634	7.30173	4510.0
8.4751	86.3542	-0.10	0.10	0.00	-22.75	7.333	5.05728	7.30309	15350.0
8.4851	86.3742	-0.10	0.10	0.00	-22.75	7.333	5.05822	7.30445	20492.0
8.4951	86.3942	-0.10	0.10	0.00	-22.75	7.333	5.05916	7.30581	10720.0
8.5051	86.4142	-0.10	0.10	0.00	-22.75	7.333	5.06010	7.30716	4684.0
8.5151	86.4342	-0.10	0.10	0.00	-22.75	7.333	5.06104	7.30852	2426.0
8.5251	86.4542	-0.10	0.10	0.00	-22.75	7.333	5.06198	7.30988	1564.0
8.5351	86.4742	-0.10	0.10	0.00	-22.75	7.333	5.06292	7.31124	1208.0
8.5451	86.4942	-0.10	0.10	0.00	-22.75	7.333	5.06386	7.31259	1194.0
8.5551	86.5142	-0.10	0.10	0.00	-22.75	7.333	5.06480	7.31395	1164.0
8.5651	86.5342	-0.10	0.10	0.00	-22.75	7.333	5.06574	7.31531	1070.0
8.5751	86.5542	-0.10	0.10	0.00	-22.75	7.333	5.06668	7.31666	1076.0
8.5851	86.5742	-0.10	0.10	0.00	-22.75	7.333	5.06761	7.31802	1084.0
8.5951	86.5942	-0.10	0.10	0.00	-22.75	7.333	5.06855	7.31938	1036.0
8.6051	86.6142	-0.10	0.10	0.00	-22.75	7.333	5.06949	7.32073	1168.0
8.6151	86.6342	-0.10	0.10	0.00	-22.75	7.333	5.07043	7.32209	1122.0
8.6251	86.6542	-0.10	0.10	0.00	-22.75	7.333	5.07137	7.32344	1156.0
8.6351	86.6742	-0.10	0.10	0.00	-22.75	7.333	5.07231	7.32480	1164.0
8.6451	86.6942	-0.10	0.10	0.00	-22.75	7.333	5.07325	7.32615	1096.0
8.6551	86.7142	-0.10	0.10	0.00	-22.75	7.333	5.07418	7.32751	1118.0
8.6651	86.7342	-0.10	0.10	0.00	-22.75	7.333	5.07512	7.32886	1106.0
8.6751	86.7542	-0.10	0.10	0.00	-22.75	7.333	5.07606	7.33021	1064.0
8.6851	86.7742	-0.10	0.10	0.00	-22.75	7.333	5.07700	7.33157	1084.0
8.6951	86.7942	-0.10	0.10	0.00	-22.75	7.333	5.07793	7.33292	1104.0
8.7051	86.8142	-0.10	0.10	0.00	-22.75	7.333	5.07887	7.33427	1040.0
8.7151	86.8342	-0.10	0.10	0.00	-22.75	7.333	5.07981	7.33563	1036.0
8.7251	86.8542	-0.10	0.10	0.00	-22.75	7.333	5.08075	7.33698	990.0
8.7351	86.8742	-0.10	0.10	0.00	-22.75	7.333	5.08168	7.33833	974.0
8.7451	86.8942	-0.10	0.10	0.00	-22.75	7.333	5.08262	7.33969	986.0
8.7551	86.9142	-0.10	0.10	0.00	-22.75	7.333	5.08356	7.34104	948.0
8.7651	86.9342	-0.10	0.10	0.00	-22.75	7.333	5.08449	7.34239	1014.0
8.7751	86.9542	-0.10	0.10	0.00	-22.75	7.333	5.08543	7.34374	920.0
8.7851	86.9742	-0.10	0.10	0.00	-22.75	7.333	5.08636	7.34509	1052.0
8.7951	86.9942	-0.10	0.10	0.00	-22.75	7.333	5.08730	7.34645	912.0
8.8051	87.0142	-0.10	0.10	0.00	-22.75	7.333	5.08824	7.34780	914.0
8.8151	87.0342	-0.10	0.10	0.00	-22.75	7.333	5.08917	7.34915	954.0
8.8251	87.0542	-0.10	0.10	0.00	-22.75	7.333	5.09011	7.35050	946.0
8.8351	87.0742	-0.10	0.10	0.00	-22.75	7.333	5.09104	7.35185	994.0
8.8451	87.0942	-0.10	0.10	0.00	-22.75	7.333	5.09198	7.35320	1018.0
8.8551	87.1142	-0.10	0.10	0.00	-22.75	7.333	5.09291	7.35455	878.0
8.8651	87.1342	-0.10	0.10	0.00	-22.75	7.333	5.09385	7.35590	966.0
8.8751	87.1542	-0.10	0.10	0.00	-22.75	7.333	5.09478	7.35725	914.0
8.8851	87.1742	-0.10	0.10	0.00	-22.75	7.333	5.09571	7.35860	852.0
8.8951	87.1942	-0.10	0.10	0.00	-22.75	7.333	5.09665	7.35995	868.0
8.9051	87.2142	-0.10	0.10	0.00	-22.75	7.333	5.09758	7.36130	900.0
8.9151	87.2342	-0.10	0.10	0.00	-22.75	7.333	5.09852	7.36264	908.0
8.9251	87.2542	-0.10	0.10	0.00	-22.75	7.333	5.09945	7.36399	958.0
8.9351	87.2742	-0.10	0.10	0.00	-22.75	7.333	5.10038	7.36534	866.0
8.9451	87.2942	-0.10	0.10	0.00	-22.75	7.333	5.10132	7.36669	898.0
8.9551	87.3142	-0.10	0.10	0.00	-22.75	7.333	5.10225	7.36804	826.0
8.9651	87.3342	-0.10	0.10	0.00	-22.75	7.333	5.10318	7.36939	856.0
8.9751	87.3542	-0.10	0.10	0.00	-22.75	7.333	5.10412	7.37073	906.0
8.9851	87.3742	-0.10	0.10	0.00	-22.75	7.333	5.10505	7.37208	846.0
8.9951	87.3942	-0.10	0.10	0.00	-22.75	7.333	5.10598	7.37343	854.0
9.0051	87.4142	-0.10	0.10	0.00	-22.75	7.333	5.10692	7.37477	856.0
9.0151	87.4342	-0.10	0.10	0.00	-22.75	7.333	5.10785	7.37612	900.0
9.0251	87.4542	-0.10	0.10	0.00	-22.75	7.333	5.10878	7.37747	826.0
9.0351	87.4742	-0.10	0.10	0.00	-22.75	7.333	5.10971	7.37881	824.0
9.0451	87.4942	-0.10	0.10	0.00	-22.75	7.333	5.11064	7.38016	808.0
9.0551	87.5142	-0.10	0.10	0.00	-22.75	7.333	5.11158	7.38150	784.0
9.0651	87.5342	-0.10	0.10	0.00	-22.75	7.333	5.11251	7.38285	788.0
9.0751	87.5542	-0.10	0.10	0.00	-22.75	7.333	5.11344	7.38419	784.0
9.0851	87.5742	-0.10	0.10	0.00	-22.75	7.333	5.11437	7.38554	794.0
9.0951	87.5942	-0.10	0.10	0.00	-22.75	7.333	5.11530	7.38688	698.0
9.1051	87.6142	-0.10	0.10	0.00	-22.75	7.333	5.11623	7.38823	806.0
9.1151	87.6342	-0.10	0.10	0.00	-22.75	7.333	5.11716	7.38957	832.0
9.1251	87.6542	-0.10	0.10	0.00	-22.75	7.333	5.11809	7.39092	818.0
9.1351	87.6742	-0.10	0.10	0.00	-22.75	7.333	5.11903	7.39226	748.0
9.1451	87.6942	-0.10	0.10	0.00	-22.75	7.333	5.11996	7.39360	804.0
9.1551	87.7142	-0.10	0.10	0.00	-22.75	7.333	5.12089	7.39495	694.0
9.1651	87.7342	-0.10	0.10	0.00	-22.75	7.333	5.12182	7.39629	744.0
9.1751	87.7542	-0.10	0.10	0.00	-22.75	7.333	5.12275	7.39763	754.0
9.1851	87.7742	-0.10	0.10	0.00	-22.75	7.333	5.12368	7.39898	714.0
9.1951	87.7942	-0.10	0.10	0.00	-22.75	7.333	5.12461	7.40032	740.0
9.2051	87.8142	-0.10	0.10	0.00	-22.75	7.333	5.12553	7.40166	772.0
9.2151	87.8342	-0.10	0.10	0.00	-22.75	7.333	5.12646	7.40300	742.0
9.2251	87.8542	-0.10	0.10	0.00	-22.75	7.333	5.12739	7.40434	758.0
9.2351	87.8742	-0.10	0.10	0.00	-22.75	7.333	5.12832	7.40569	736.0
9.2451	87.8942	-0.10	0.10	0.00	-22.75	7.333	5.12925	7.40703	720.0
9.2551	87.9142	-0.10	0.10	0.00	-22.75	7.333	5.13018	7.40837	694.0
9.2651	87.9342	-0.10	0.10	0.00	-22.75	7.333	5.13111	7.40971	716.0
9.2751	87.9542	-0.10	0.10	0.00	-22.75	7.333	5.13204	7.41105	674.0
9.2851	87.9742	-0.10	0.10	0.00	-22.75	7.333	5.13296	7.41239	822.0
9.2951	87.9942	-0.10	0.10	0.00	-22.75	7.333	5.13389	7.41373	912.0
9.3051	88.0142	-0.10	0.10	0.00	-22.75	7.333	5.13482	7.41507	1208.0
9.3151	88.0342	-0.10	0.10	0.00	-22.75	7.333	5.13575	7.41641	1746.0
9.3251	88.0542	-0.10	0.10	0.00	-22.75	7.333	5.13668	7.41775	2158.0
9.3351	88.0742	-0.10	0.10	0.00	-22.75	7.333	5.13760	7.41909	2366.0
9.3451	88.0942	-0.10	0.10	0.00	-22.75	7.333	5.13853	7.42043	1640.0
9.3551	88.1142	-0.10	0.10	0.00	-22.75	7.333	5.13946	7.42177	782.0
9.3651	88.1342	-0.10	0.10	0.00	-22.75	7.333	5.14038	7.42310	412.0
9.3751	88.1542	-0.10	0.10	0.00	-22.75	7.333	5.14131	7.42444	138.0
9.3851	88.1742	-0.10	0.10	0.00	-22.75	7.333	5.14224	7.42578	54.0
9.3951	88.1942	-0.10	0.10	0.00	-22.75	7.333	5.14316	7.42712	30.0
9.4051	88.2142	-0.10	0.10	0.00	-22.75	7.333	5.14409	7.42846	12.0
9.4151	88.2342	-0.10	0.10	0.00	-22.75	7.333	5.14502	7.42979	16.0
9.4251	88.2542	-0.10	0.10	0.00	-22.75	7.333	5.14594	7.43113	4.0
9.4351	88.2742	-0.10	0.10	0.00	-22.75	7.333	5.14687	7.43247	2.0
9.4451	88.2942	-0.10	0.10	0.00	-22.75	7.333	5.14779	7.43380	6.0
9.4551	88.3142	-0.10	0.10	0.00	-22.75	7.333	5.14872	7.43514	2.0
9.4651	88.3342	-0.10	0.10	0.00	-22.75	7.333	5.14965	7.43648	4.0
9.4751	88.3542	-0.10	0.10	0.00	-22.75	7.333	5.15057	7.43781	6.0
9.4851	88.3742	-0.10	0.10	0.00	-22.75	7.333	5.15150	7.43915	8.0
9.4951	88.3942	-0.10	0.10	0.00	-22.75	7.333	5.15242	7.44049	2.0
9.5051	88.4142	-0.10	0.10	0.00	-22.75	7.333	5.15335	7.44182	2.0
9.5151	88.4342	-0.10	0.10	0.00	-22.75	7.333	5.15427	7.44316	2.0
9.5251	88.4542	-0.10	0.10	0.00	-22.75	7.333	5.15519	7.44449	6.0
9.5351	88.4742	-0.10	0.10	0.00	-22.75	7.333	5.15612	7.44583	2.0
9.5451	88.4942	-0.10	0.10	0.00	-22.75	7.333	5.15704	7.44716	0.0
9.5551	88.5142	-0.10	0.10	0.00	-22.75	7.333	5.15797	7.44849	2.0
9.5651	88.5342	-0.10	0.10	0.00	-22.75	7.333	5.15889	7.44983	4.0
9.5751	88.5542	-0.10	0.10	0.00	-22.75	7.333	5.15981	7.45116	4.0
9.5851	88.5742	-0.10	0.10	0.00	-22.75	7.333	5.16074	7.45250	4.0
9.5951	88.5942	-0.10	0.10	0.00	-22.75	7.333	5.16166	7.45383	4.0
9.6051	88.6142	-0.10	0.10	0.00	-22.75	7.333	5.16258	7.45516	0.0
9.6151	88.6342	-0.10	0.10	0.00	-22.75	7.333	5.16351	7.45650	0.0
9.6251	88.6542	-0.10	0.10	0.00	-22.75	7.333	5.16443	7.45783	2.0
9.6351	88.6742	-0.10	0.10	0.00	-22.75	7.333	5.16535	7.45916	2.0
9.6451	88.6942	-0.10	0.10	0.00	-22.75	7.333	5.16628	7.46049	0.0
9.6551	88.7142	-0.10	0.10	0.00	-22.75	7.333	5.16720	7.46182	0.0
9.6651	88.7342	-0.10	0.10	0.00	-22.75	7.333	5.16812	7.46316	0.0
9.6751	88.7542	-0.10	0.10	0.00	-22.75	7.333	5.16904	7.46449	0.0
9.6851	88.7742	-0.10	0.10	0.00	-22.75	7.333	5.16996	7.46582	4.0
9.6951	88.7942	-0.10	0.10	0.00	-22.75	7.333	5.17089	7.46715	2.0
9.7051	88.8142	-0.10	0.10	0.00	-22.75	7.333	5.17181	7.46848	2.0
9.7151	88.8342	-0.10	0.10	0.00	-22.75	7.333	5.17273	7.46981	2.0
9.7251	88.8542	-0.10	0.10	0.00	-22.75	7.333	5.17365	7.47114	2.0
9.7351	88.8742	-0.10	0.10	0.00	-22.75	7.333	5.17457	7.47247	4.0
9.7451	88.8942	-0.10	0.10	0.00	-22.75	7.333	5.17549	7.47380	2.0
9.7551	88.9142	-0.10	0.10	0.00	-22.75	7.333	5.17641	7.47513	0.0
