# filename: /home/lepecvd/lepecvd/11355/xray/2.0deg-2.0deg-rsm-3h10m_11355-E4_224.xrdml
# reflection: ('2', '2', '4')
# type: Area measurement
# x-axis: Omega_2Theta
# y-axis: Omega
# 
# Omega	2Theta	Phi  	Chi   	X    	Y    	Z    	q_para	q_perp	Intensity
# [deg]	[deg] 	[deg]	[deg] 	[mm] 	[mm] 	[mm] 	[nm-1]	[nm-1]	[counts/s]
8.1328	87.5798	-0.70	0.35	0.00	15.50	7.376	5.23704	7.29963	2.0
8.1428	87.5998	-0.70	0.35	0.00	15.50	7.376	5.23799	7.30096	2.0
8.1528	87.6198	-0.70	0.35	0.00	15.50	7.376	5.23894	7.30229	0.0
8.1628	87.6398	-0.70	0.35	0.00	15.50	7.376	5.23990	7.30362	4.0
8.1728	87.6598	-0.70	0.35	0.00	15.50	7.376	5.24085	7.30495	4.0
8.1828	87.6798	-0.70	0.35	0.00	15.50	7.376	5.24180	7.30628	0.0
8.1928	87.6998	-0.70	0.35	0.00	15.50	7.376	5.24275	7.30760	0.0
8.2028	87.7198	-0.70	0.35	0.00	15.50	7.376	5.24371	7.30893	0.0
8.2128	87.7398	-0.70	0.35	0.00	15.50	7.376	5.24466	7.31026	2.0
8.2228	87.7598	-0.70	0.35	0.00	15.50	7.376	5.24561	7.31159	0.0
8.2328	87.7798	-0.70	0.35	0.00	15.50	7.376	5.24656	7.31291	2.0
8.2428	87.7998	-0.70	0.35	0.00	15.50	7.376	5.24751	7.31424	2.0
8.2528	87.8198	-0.70	0.35	0.00	15.50	7.376	5.24847	7.31557	4.0
8.2628	87.8398	-0.70	0.35	0.00	15.50	7.376	5.24942	7.31689	0.0
8.2728	87.8598	-0.70	0.35	0.00	15.50	7.376	5.25037	7.31822	0.0
8.2828	87.8798	-0.70	0.35	0.00	15.50	7.376	5.25132	7.31954	2.0
8.2928	87.8998	-0.70	0.35	0.00	15.50	7.376	5.25227	7.32087	2.0
8.3028	87.9198	-0.70	0.35	0.00	15.50	7.376	5.25322	7.32220	2.0
8.3128	87.9398	-0.70	0.35	0.00	15.50	7.376	5.25417	7.32352	4.0
8.3228	87.9598	-0.70	0.35	0.00	15.50	7.376	5.25512	7.32485	0.0
8.3328	87.9798	-0.70	0.35	0.00	15.50	7.376	5.25607	7.32617	6.0
8.3428	87.9998	-0.70	0.35	0.00	15.50	7.376	5.25702	7.32749	2.0
8.3528	88.0198	-0.70	0.35	0.00	15.50	7.376	5.25797	7.32882	2.0
8.3628	88.0398	-0.70	0.35	0.00	15.50	7.376	5.25892	7.33014	2.0
8.3728	88.0598	-0.70	0.35	0.00	15.50	7.376	5.25987	7.33147	0.0
8.3828	88.0798	-0.70	0.35	0.00	15.50	7.376	5.26082	7.33279	0.0
8.3928	88.0998	-0.70	0.35	0.00	15.50	7.376	5.26177	7.33411	2.0
8.4028	88.1198	-0.70	0.35	0.00	15.50	7.376	5.26272	7.33544	2.0
8.4128	88.1398	-0.70	0.35	0.00	15.50	7.376	5.26367	7.33676	0.0
8.4228	88.1598	-0.70	0.35	0.00	15.50	7.376	5.26462	7.33808	0.0
8.4328	88.1798	-0.70	0.35	0.00	15.50	7.376	5.26557	7.33940	0.0
8.4428	88.1998	-0.70	0.35	0.00	15.50	7.376	5.26652	7.34073	4.0
8.4528	88.2198	-0.70	0.35	0.00	15.50	7.376	5.26747	7.34205	4.0
8.4628	88.2398	-0.70	0.35	0.00	15.50	7.376	5.26841	7.34337	4.0
8.4728	88.2598	-0.70	0.35	0.00	15.50	7.376	5.26936	7.34469	2.0
8.4828	88.2798	-0.70	0.35	0.00	15.50	7.376	5.27031	7.34601	2.0
8.4928	88.2998	-0.70	0.35	0.00	15.50	7.376	5.27126	7.34733	0.0
8.5028	88.3198	-0.70	0.35	0.00	15.50	7.376	5.27221	7.34865	0.0
8.5128	88.3398	-0.70	0.35	0.00	15.50	7.376	5.27315	7.34998	0.0
8.5228	88.3598	-0.70	0.35	0.00	15.50	7.376	5.27410	7.35130	4.0
8.5328	88.3798	-0.70	0.35	0.00	15.50	7.376	5.27505	7.35262	0.0
8.5428	88.3998	-0.70	0.35	0.00	15.50	7.376	5.27599	7.35394	0.0
8.5528	88.4198	-0.70	0.35	0.00	15.50	7.376	5.27694	7.35526	0.0
8.5628	88.4398	-0.70	0.35	0.00	15.50	7.376	5.27789	7.35658	2.0
8.5728	88.4598	-0.70	0.35	0.00	15.50	7.376	5.27883	7.35789	0.0
8.5828	88.4798	-0.70	0.35	0.00	15.50	7.376	5.27978	7.35921	0.0
8.5928	88.4998	-0.70	0.35	0.00	15.50	7.376	5.28073	7.36053	0.0
8.6028	88.5198	-0.70	0.35	0.00	15.50	7.376	5.28167	7.36185	4.0
8.6128	88.5398	-0.70	0.35	0.00	15.50	7.376	5.28262	7.36317	0.0
8.6228	88.5598	-0.70	0.35	0.00	15.50	7.376	5.28356	7.36449	2.0
8.6328	88.5798	-0.70	0.35	0.00	15.50	7.376	5.28451	7.36581	0.0
8.6428	88.5998	-0.70	0.35	0.00	15.50	7.376	5.28546	7.36712	2.0
8.6528	88.6198	-0.70	0.35	0.00	15.50	7.376	5.28640	7.36844	0.0
8.6628	88.6398	-0.70	0.35	0.00	15.50	7.376	5.28735	7.36976	4.0
8.6728	88.6598	-0.70	0.35	0.00	15.50	7.376	5.28829	7.37108	0.0
8.6828	88.6798	-0.70	0.35	0.00	15.50	7.376	5.28924	7.37239	4.0
8.6928	88.6998	-0.70	0.35	0.00	15.50	7.376	5.29018	7.37371	0.0
8.7028	88.7198	-0.70	0.35	0.00	15.50	7.376	5.29112	7.37503	0.0
8.7128	88.7398	-0.70	0.35	0.00	15.50	7.376	5.29207	7.37634	0.0
8.7228	88.7598	-0.70	0.35	0.00	15.50	7.376	5.29301	7.37766	0.0
8.7328	88.7798	-0.70	0.35	0.00	15.50	7.376	5.29396	7.37897	0.0
8.7428	88.7998	-0.70	0.35	0.00	15.50	7.376	5.29490	7.38029	2.0
8.7528	88.8198	-0.70	0.35	0.00	15.50	7.376	5.29584	7.38160	0.0
8.7628	88.8398	-0.70	0.35	0.00	15.50	7.376	5.29679	7.38292	6.0
8.7728	88.8598	-0.70	0.35	0.00	15.50	7.376	5.29773	7.38423	4.0
8.7828	88.8798	-0.70	0.35	0.00	15.50	7.376	5.29867	7.38555	0.0
8.7928	88.8998	-0.70	0.35	0.00	15.50	7.376	5.29962	7.38686	0.0
8.8028	88.9198	-0.70	0.35	0.00	15.50	7.376	5.30056	7.38818	2.0
8.8128	88.9398	-0.70	0.35	0.00	15.50	7.376	5.30150	7.38949	2.0
8.8228	88.9598	-0.70	0.35	0.00	15.50	7.376	5.30244	7.39080	0.0

6.8628	84.9998	-0.70	0.35	0.00	15.50	7.376	5.11023	7.12814	0.0
6.8728	85.0198	-0.70	0.35	0.00	15.50	7.376	5.11121	7.12950	0.0
6.8828	85.0398	-0.70	0.35	0.00	15.50	7.376	5.11218	7.13086	0.0
6.8928	85.0598	-0.70	0.35	0.00	15.50	7.376	5.11315	7.13221	0.0
6.9028	85.0798	-0.70	0.35	0.00	15.50	7.376	5.11412	7.13357	4.0
6.9128	85.0998	-0.70	0.35	0.00	15.50	7.376	5.11510	7.13493	0.0
6.9228	85.1198	-0.70	0.35	0.00	15.50	7.376	5.11607	7.13628	2.0
6.9328	85.1398	-0.70	0.35	0.00	15.50	7.376	5.11704	7.13764	4.0
6.9428	85.1598	-0.70	0.35	0.00	15.50	7.376	5.11801	7.13899	4.0
6.9528	85.1798	-0.70	0.35	0.00	15.50	7.376	5.11899	7.14035	0.0
6.9628	85.1998	-0.70	0.35	0.00	15.50	7.376	5.11996	7.14171	0.0
6.9728	85.2198	-0.70	0.35	0.00	15.50	7.376	5.12093	7.14306	0.0
6.9828	85.2398	-0.70	0.35	0.00	15.50	7.376	5.12190	7.14442	0.0
6.9928	85.2598	-0.70	0.35	0.00	15.50	7.376	5.12287	7.14577	0.0
7.0028	85.2798	-0.70	0.35	0.00	15.50	7.376	5.12384	7.14713	2.0
7.0128	85.2998	-0.70	0.35	0.00	15.50	7.376	5.12481	7.14848	0.0
7.0228	85.3198	-0.70	0.35	0.00	15.50	7.376	5.12579	7.14984	2.0
7.0328	85.3398	-0.70	0.35	0.00	15.50	7.376	5.12676	7.15119	2.0
7.0428	85.3598	-0.70	0.35	0.00	15.50	7.376	5.12773	7.15254	2.0
7.0528	85.3798	-0.70	0.35	0.00	15.50	7.376	5.12870	7.15390	0.0
7.0628	85.3998	-0.70	0.35	0.00	15.50	7.376	5.12967	7.15525	0.0
7.0728	85.4198	-0.70	0.35	0.00	15.50	7.376	5.13064	7.15660	0.0
7.0828	85.4398	-0.70	0.35	0.00	15.50	7.376	5.13161	7.15796	2.0
7.0928	85.4598	-0.70	0.35	0.00	15.50	7.376	5.13258	7.15931	4.0
7.1028	85.4798	-0.70	0.35	0.00	15.50	7.376	5.13355	7.16066	2.0
7.1128	85.4998	-0.70	0.35	0.00	15.50	7.376	5.13452	7.16201	0.0
7.1228	85.5198	-0.70	0.35	0.00	15.50	7.376	5.13549	7.16337	0.0
7.1328	85.5398	-0.70	0.35	0.00	15.50	7.376	5.13646	7.16472	0.0
7.1428	85.5598	-0.70	0.35	0.00	15.50	7.376	5.13742	7.16607	0.0
7.1528	85.5798	-0.70	0.35	0.00	15.50	7.376	5.13839	7.16742	0.0
7.1628	85.5998	-0.70	0.35	0.00	15.50	7.376	5.13936	7.16877	0.0
7.1728	85.6198	-0.70	0.35	0.00	15.50	7.376	5.14033	7.17012	0.0
7.1828	85.6398	-0.70	0.35	0.00	15.50	7.376	5.14130	7.17148	0.0
7.1928	85.6598	-0.70	0.35	0.00	15.50	7.376	5.14227	7.17283	0.0
7.2028	85.6798	-0.70	0.35	0.00	15.50	7.376	5.14324	7.17418	0.0
7.2128	85.6998	-0.70	0.35	0.00	15.50	7.376	5.14420	7.17553	2.0
7.2228	85.7198	-0.70	0.35	0.00	15.50	7.376	5.14517	7.17688	4.0
7.2328	85.7398	-0.70	0.35	0.00	15.50	7.376	5.14614	7.17823	0.0
7.2428	85.7598	-0.70	0.35	0.00	15.50	7.376	5.14711	7.17958	2.0
7.2528	85.7798	-0.70	0.35	0.00	15.50	7.376	5.14807	7.18092	2.0
7.2628	85.7998	-0.70	0.35	0.00	15.50	7.376	5.14904	7.18227	2.0
7.2728	85.8198	-0.70	0.35	0.00	15.50	7.376	5.15001	7.18362	0.0
7.2828	85.8398	-0.70	0.35	0.00	15.50	7.376	5.15097	7.18497	0.0
7.2928	85.8598	-0.70	0.35	0.00	15.50	7.376	5.15194	7.18632	0.0
7.3028	85.8798	-0.70	0.35	0.00	15.50	7.376	5.15291	7.18767	2.0
7.3128	85.8998	-0.70	0.35	0.00	15.50	7.376	5.15387	7.18902	0.0
7.3228	85.9198	-0.70	0.35	0.00	15.50	7.376	5.15484	7.19036	0.0
7.3328	85.9398	-0.70	0.35	0.00	15.50	7.376	5.15581	7.19171	2.0
7.3428	85.9598	-0.70	0.35	0.00	15.50	7.376	5.15677	7.19306	2.0
7.3528	85.9798	-0.70	0.35	0.00	15.50	7.376	5.15774	7.19441	2.0
7.3628	85.9998	-0.70	0.35	0.00	15.50	7.376	5.15870	7.19575	0.0
7.3728	86.0198	-0.70	0.35	0.00	15.50	7.376	5.15967	7.19710	0.0
7.3828	86.0398	-0.70	0.35	0.00	15.50	7.376	5.16063	7.19845	2.0
7.3928	86.0598	-0.70	0.35	0.00	15.50	7.376	5.16160	7.19979	0.0
7.4028	86.0798	-0.70	0.35	0.00	15.50	7.376	5.16256	7.20114	2.0
7.4128	86.0998	-0.70	0.35	0.00	15.50	7.376	5.16353	7.20248	0.0
7.4228	86.1198	-0.70	0.35	0.00	15.50	7.376	5.16449	7.20383	0.0
7.4328	86.1398	-0.70	0.35	0.00	15.50	7.376	5.16546	7.20517	2.0
7.4428	86.1598	-0.70	0.35	0.00	15.50	7.376	5.16642	7.20652	0.0
7.4528	86.1798	-0.70	0.35	0.00	15.50	7.376	5.16739	7.20786	0.0
7.4628	86.1998	-0.70	0.35	0.00	15.50	7.376	5.16835	7.20921	0.0
7.4728	86.2198	-0.70	0.35	0.00	15.50	7.376	5.16932	7.21055	0.0
7.4828	86.2398	-0.70	0.35	0.00	15.50	7.376	5.17028	7.21190	0.0
7.4928	86.2598	-0.70	0.35	0.00	15.50	7.376	5.17124	7.21324	0.0
7.5028	86.2798	-0.70	0.35	0.00	15.50	7.376	5.17221	7.21459	0.0
7.5128	86.2998	-0.70	0.35	0.00	15.50	7.376	5.17317	7.21593	0.0
7.5228	86.3198	-0.70	0.35	0.00	15.50	7.376	5.17413	7.21727	4.0
7.5328	86.3398	-0.70	0.35	0.00	15.50	7.376	5.17510	7.21862	2.0
7.5428	86.3598	-0.70	0.35	0.00	15.50	7.376	5.17606	7.21996	0.0
7.5528	86.3798	-0.70	0.35	0.00	15.50	7.376	5.17702	7.22130	0.0
7.5628	86.3998	-0.70	0.35	0.00	15.50	7.376	5.17798	7.22264	0.0
7.5728	86.4198	-0.70	0.35	0.00	15.50	7.376	5.17895	7.22399	2.0
7.5828	86.4398	-0.70	0.35	0.00	15.50	7.376	5.17991	7.22533	0.0
7.5928	86.4598	-0.70	0.35	0.00	15.50	7.376	5.18087	7.22667	0.0
7.6028	86.4798	-0.70	0.35	0.00	15.50	7.376	5.18183	7.22801	0.0
7.6128	86.4998	-0.70	0.35	0.00	15.50	7.376	5.18279	7.22935	0.0
7.6228	86.5198	-0.70	0.35	0.00	15.50	7.376	5.18375	7.23070	0.0
7.6328	86.5398	-0.70	0.35	0.00	15.50	7.376	5.18472	7.23204	0.0
7.6428	86.5598	-0.70	0.35	0.00	15.50	7.376	5.18568	7.23338	0.0
7.6528	86.5798	-0.70	0.35	0.00	15.50	7.376	5.18664	7.23472	2.0
7.6628	86.5998	-0.70	0.35	0.00	15.50	7.376	5.18760	7.23606	2.0
7.6728	86.6198	-0.70	0.35	0.00	15.50	7.376	5.18856	7.23740	2.0
7.6828	86.6398	-0.70	0.35	0.00	15.50	7.376	5.18952	7.23874	0.0
7.6928	86.6598	-0.70	0.35	0.00	15.50	7.376	5.19048	7.24008	0.0
7.7028	86.6798	-0.70	0.35	0.00	15.50	7.376	5.19144	7.24142	0.0
7.7128	86.6998	-0.70	0.35	0.00	15.50	7.376	5.19240	7.24276	2.0
7.7228	86.7198	-0.70	0.35	0.00	15.50	7.376	5.19336	7.24409	0.0
7.7328	86.7398	-0.70	0.35	0.00	15.50	7.376	5.19432	7.24543	0.0
7.7428	86.7598	-0.70	0.35	0.00	15.50	7.376	5.19528	7.24677	0.0
7.7528	86.7798	-0.70	0.35	0.00	15.50	7.376	5.19624	7.24811	2.0
7.7628	86.7998	-0.70	0.35	0.00	15.50	7.376	5.19720	7.24945	2.0
7.7728	86.8198	-0.70	0.35	0.00	15.50	7.376	5.19816	7.25079	2.0
7.7828	86.8398	-0.70	0.35	0.00	15.50	7.376	5.19912	7.25212	2.0
7.7928	86.8598	-0.70	0.35	0.00	15.50	7.376	5.20008	7.25346	2.0
7.8028	86.8798	-0.70	0.35	0.00	15.50	7.376	5.20103	7.25480	0.0
7.8128	86.8998	-0.70	0.35	0.00	15.50	7.376	5.20199	7.25614	0.0
7.8228	86.9198	-0.70	0.35	0.00	15.50	7.376	5.20295	7.25747	2.0
7.8328	86.9398	-0.70	0.35	0.00	15.50	7.376	5.20391	7.25881	2.0
7.8428	86.9598	-0.70	0.35	0.00	15.50	7.376	5.20487	7.26015	0.0
7.8528	86.9798	-0.70	0.35	0.00	15.50	7.376	5.20583	7.26148	0.0
7.8628	86.9998	-0.70	0.35	0.00	15.50	7.376	5.20678	7.26282	2.0
7.8728	87.0198	-0.70	0.35	0.00	15.50	7.376	5.20774	7.26415	0.0
7.8828	87.0398	-0.70	0.35	0.00	15.50	7.376	5.20870	7.26549	4.0
7.8928	87.0598	-0.70	0.35	0.00	15.50	7.376	5.20966	7.26682	2.0
7.9028	87.0798	-0.70	0.35	0.00	15.50	7.376	5.21061	7.26816	2.0
7.9128	87.0998	-0.70	0.35	0.00	15.50	7.376	5.21157	7.26949	2.0
7.9228	87.1198	-0.70	0.35	0.00	15.50	7.376	5.21253	7.27083	8.0
7.9328	87.1398	-0.70	0.35	0.00	15.50	7.376	5.21348	7.27216	2.0
7.9428	87.1598	-0.70	0.35	0.00	15.50	7.376	5.21444	7.27350	0.0
7.9528	87.1798	-0.70	0.35	0.00	15.50	7.376	5.21540	7.27483	0.0
7.9628	87.1998	-0.70	0.35	0.00	15.50	7.376	5.21635	7.27616	0.0
7.9728	87.2198	-0.70	0.35	0.00	15.50	7.376	5.21731	7.27750	0.0
7.9828	87.2398	-0.70	0.35	0.00	15.50	7.376	5.21826	7.27883	2.0
7.9928	87.2598	-0.70	0.35	0.00	15.50	7.376	5.21922	7.28016	4.0
8.0028	87.2798	-0.70	0.35	0.00	15.50	7.376	5.22017	7.28150	0.0
8.0128	87.2998	-0.70	0.35	0.00	15.50	7.376	5.22113	7.28283	4.0
8.0228	87.3198	-0.70	0.35	0.00	15.50	7.376	5.22208	7.28416	0.0
8.0328	87.3398	-0.70	0.35	0.00	15.50	7.376	5.22304	7.28549	0.0
8.0428	87.3598	-0.70	0.35	0.00	15.50	7.376	5.22399	7.28683	0.0
8.0528	87.3798	-0.70	0.35	0.00	15.50	7.376	5.22495	7.28816	0.0
8.0628	87.3998	-0.70	0.35	0.00	15.50	7.376	5.22590	7.28949	4.0
8.0728	87.4198	-0.70	0.35	0.00	15.50	7.376	5.22686	7.29082	2.0
8.0828	87.4398	-0.70	0.35	0.00	15.50	7.376	5.22781	7.29215	2.0
8.0928	87.4598	-0.70	0.35	0.00	15.50	7.376	5.22877	7.29348	2.0
8.1028	87.4798	-0.70	0.35	0.00	15.50	7.376	5.22972	7.29481	0.0
8.1128	87.4998	-0.70	0.35	0.00	15.50	7.376	5.23067	7.29614	0.0
8.1228	87.5198	-0.70	0.35	0.00	15.50	7.376	5.23163	7.29747	2.0
8.1328	87.5398	-0.70	0.35	0.00	15.50	7.376	5.23258	7.29880	0.0
8.1428	87.5598	-0.70	0.35	0.00	15.50	7.376	5.23353	7.30013	0.0
8.1528	87.5798	-0.70	0.35	0.00	15.50	7.376	5.23449	7.30146	2.0
8.1628	87.5998	-0.70	0.35	0.00	15.50	7.376	5.23544	7.30279	0.0
8.1728	87.6198	-0.70	0.35	0.00	15.50	7.376	5.23639	7.30412	4.0
8.1828	87.6398	-0.70	0.35	0.00	15.50	7.376	5.23735	7.30545	2.0
8.1928	87.6598	-0.70	0.35	0.00	15.50	7.376	5.23830	7.30678	4.0
8.2028	87.6798	-0.70	0.35	0.00	15.50	7.376	5.23925	7.30811	2.0
8.2128	87.6998	-0.70	0.35	0.00	15.50	7.376	5.24020	7.30943	0.0
8.2228	87.7198	-0.70	0.35	0.00	15.50	7.376	5.24115	7.31076	0.0
8.2328	87.7398	-0.70	0.35	0.00	15.50	7.376	5.24211	7.31209	2.0
8.2428	87.7598	-0.70	0.35	0.00	15.50	7.376	5.24306	7.31342	0.0
8.2528	87.7798	-0.70	0.35	0.00	15.50	7.376	5.24401	7.31474	0.0
8.2628	87.7998	-0.70	0.35	0.00	15.50	7.376	5.24496	7.31607	2.0
8.2728	87.8198	-0.70	0.35	0.00	15.50	7.376	5.24591	7.31740	2.0
8.2828	87.8398	-0.70	0.35	0.00	15.50	7.376	5.24686	7.31872	0.0
8.2928	87.8598	-0.70	0.35	0.00	15.50	7.376	5.24781	7.32005	2.0
8.3028	87.8798	-0.70	0.35	0.00	15.50	7.376	5.24876	7.32138	0.0
8.3128	87.8998	-0.70	0.35	0.00	15.50	7.376	5.24972	7.32270	2.0
8.3228	87.9198	-0.70	0.35	0.00	15.50	7.376	5.25067	7.32403	0.0
8.3328	87.9398	-0.70	0.35	0.00	15.50	7.376	5.25162	7.32535	0.0
8.3428	87.9598	-0.70	0.35	0.00	15.50	7.376	5.25257	7.32668	2.0
8.3528	87.9798	-0.70	0.35	0.00	15.50	7.376	5.25352	7.32800	0.0
8.3628	87.9998	-0.70	0.35	0.00	15.50	7.376	5.25447	7.32933	2.0
8.3728	88.0198	-0.70	0.35	0.00	15.50	7.376	5.25542	7.33065	4.0
8.3828	88.0398	-0.70	0.35	0.00	15.50	7.376	5.25636	7.33198	0.0
8.3928	88.0598	-0.70	0.35	0.00	15.50	7.376	5.25731	7.33330	0.0
8.4028	88.0798	-0.70	0.35	0.00	15.50	7.376	5.25826	7.33463	0.0
8.4128	88.0998	-0.70	0.35	0.00	15.50	7.376	5.25921	7.33595	0.0
8.4228	88.1198	-0.70	0.35	0.00	15.50	7.376	5.26016	7.33727	0.0
8.4328	88.1398	-0.70	0.35	0.00	15.50	7.376	5.26111	7.33860	2.0
8.4428	88.1598	-0.70	0.35	0.00	15.50	7.376	5.26206	7.33992	0.0
8.4528	88.1798	-0.70	0.35	0.00	15.50	7.376	5.26301	7.34124	4.0
8.4628	88.1998	-0.70	0.35	0.00	15.50	7.376	5.26395	7.34256	0.0
8.4728	88.2198	-0.70	0.35	0.00	15.50	7.376	5.26490	7.34389	2.0
8.4828	88.2398	-0.70	0.35	0.00	15.50	7.376	5.26585	7.34521	0.0
8.4928	88.2598	-0.70	0.35	0.00	15.50	7.376	5.26680	7.34653	2.0
8.5028	88.2798	-0.70	0.35	0.00	15.50	7.376	5.26775	7.34785	2.0
8.5128	88.2998	-0.70	0.35	0.00	15.50	7.376	5.26869	7.34917	6.0
8.5228	88.3198	-0.70	0.35	0.00	15.50	7.376	5.26964	7.35049	2.0
8.5328	88.3398	-0.70	0.35	0.00	15.50	7.376	5.27059	7.35182	4.0
8.5428	88.3598	-0.70	0.35	0.00	15.50	7.376	5.27153	7.35314	0.0
8.5528	88.3798	-0.70	0.35	0.00	15.50	7.376	5.27248	7.35446	0.0
8.5628	88.3998	-0.70	0.35	0.00	15.50	7.376	5.27343	7.35578	0.0
8.5728	88.4198	-0.70	0.35	0.00	15.50	7.376	5.27437	7.35710	2.0
8.5828	88.4398	-0.70	0.35	0.00	15.50	7.376	5.27532	7.35842	0.0
8.5928	88.4598	-0.70	0.35	0.00	15.50	7.376	5.27627	7.35974	2.0
8.6028	88.4798	-0.70	0.35	0.00	15.50	7.376	5.27721	7.36106	0.0
8.6128	88.4998	-0.70	0.35	0.00	15.50	7.376	5.27816	7.36238	0.0
8.6228	88.5198	-0.70	0.35	0.00	15.50	7.376	5.27910	7.36369	2.0
8.6328	88.5398	-0.70	0.35	0.00	15.50	7.376	5.28005	7.36501	0.0
8.6428	88.5598	-0.70	0.35	0.00	15.50	7.376	5.28099	7.36633	0.0
8.6528	88.5798	-0.70	0.35	0.00	15.50	7.376	5.28194	7.36765	0.0
8.6628	88.5998	-0.70	0.35	0.00	15.50	7.376	5.28288	7.36897	0.0
8.6728	88.6198	-0.70	0.35	0.00	15.50	7.376	5.28383	7.37029	0.0
8.6828	88.6398	-0.70	0.35	0.00	15.50	7.376	5.28477	7.37160	0.0
8.6928	88.6598	-0.70	0.35	0.00	15.50	7.376	5.28572	7.37292	4.0
8.7028	88.6798	-0.70	0.35	0.00	15.50	7.376	5.28666	7.37424	0.0
8.7128	88.6998	-0.70	0.35	0.00	15.50	7.376	5.28761	7.37556	2.0
8.7228	88.7198	-0.70	0.35	0.00	15.50	7.376	5.28855	7.37687	0.0
8.7328	88.7398	-0.70	0.35	0.00	15.50	7.376	5.28949	7.37819	2.0
8.7428	88.7598	-0.70	0.35	0.00	15.50	7.376	5.29044	7.37950	2.0
8.7528	88.7798	-0.70	0.35	0.00	15.50	7.376	5.29138	7.38082	2.0
8.7628	88.7998	-0.70	0.35	0.00	15.50	7.376	5.29232	7.38214	0.0
8.7728	88.8198	-0.70	0.35	0.00	15.50	7.376	5.29327	7.38345	2.0
8.7828	88.8398	-0.70	0.35	0.00	15.50	7.376	5.29421	7.38477	0.0
8.7928	88.8598	-0.70	0.35	0.00	15.50	7.376	5.29515	7.38608	0.0
8.8028	88.8798	-0.70	0.35	0.00	15.50	7.376	5.29610	7.38740	2.0
8.8128	88.8998	-0.70	0.35	0.00	15.50	7.376	5.29704	7.38871	2.0
8.8228	88.9198	-0.70	0.35	0.00	15.50	7.376	5.29798	7.39003	0.0
8.8328	88.9398	-0.70	0.35	0.00	15.50	7.376	5.29892	7.39134	0.0
8.8428	88.9598	-0.70	0.35	0.00	15.50	7.376	5.29986	7.39265	0.0

6.8828	84.9998	-0.70	0.35	0.00	15.50	7.376	5.10774	7.12992	4.0
6.8928	85.0198	-0.70	0.35	0.00	15.50	7.376	5.10872	7.13128	0.0
6.9028	85.0398	-0.70	0.35	0.00	15.50	7.376	5.10969	7.13264	2.0
6.9128	85.0598	-0.70	0.35	0.00	15.50	7.376	5.11066	7.13400	0.0
6.9228	85.0798	-0.70	0.35	0.00	15.50	7.376	5.11163	7.13535	2.0
6.9328	85.0998	-0.70	0.35	0.00	15.50	7.376	5.11261	7.13671	0.0
6.9428	85.1198	-0.70	0.35	0.00	15.50	7.376	5.11358	7.13807	0.0
6.9528	85.1398	-0.70	0.35	0.00	15.50	7.376	5.11455	7.13942	4.0
6.9628	85.1598	-0.70	0.35	0.00	15.50	7.376	5.11552	7.14078	2.0
6.9728	85.1798	-0.70	0.35	0.00	15.50	7.376	5.11649	7.14214	0.0
6.9828	85.1998	-0.70	0.35	0.00	15.50	7.376	5.11746	7.14349	0.0
6.9928	85.2198	-0.70	0.35	0.00	15.50	7.376	5.11844	7.14485	0.0
7.0028	85.2398	-0.70	0.35	0.00	15.50	7.376	5.11941	7.14620	0.0
7.0128	85.2598	-0.70	0.35	0.00	15.50	7.376	5.12038	7.14756	2.0
7.0228	85.2798	-0.70	0.35	0.00	15.50	7.376	5.12135	7.14891	2.0
7.0328	85.2998	-0.70	0.35	0.00	15.50	7.376	5.12232	7.15027	0.0
7.0428	85.3198	-0.70	0.35	0.00	15.50	7.376	5.12329	7.15162	2.0
7.0528	85.3398	-0.70	0.35	0.00	15.50	7.376	5.12426	7.15298	0.0
7.0628	85.3598	-0.70	0.35	0.00	15.50	7.376	5.12523	7.15433	0.0
7.0728	85.3798	-0.70	0.35	0.00	15.50	7.376	5.12620	7.15569	2.0
7.0828	85.3998	-0.70	0.35	0.00	15.50	7.376	5.12717	7.15704	0.0
7.0928	85.4198	-0.70	0.35	0.00	15.50	7.376	5.12814	7.15839	2.0
7.1028	85.4398	-0.70	0.35	0.00	15.50	7.376	5.12911	7.15975	2.0
7.1128	85.4598	-0.70	0.35	0.00	15.50	7.376	5.13008	7.16110	2.0
7.1228	85.4798	-0.70	0.35	0.00	15.50	7.376	5.13105	7.16245	6.0
7.1328	85.4998	-0.70	0.35	0.00	15.50	7.376	5.13202	7.16381	0.0
7.1428	85.5198	-0.70	0.35	0.00	15.50	7.376	5.13299	7.16516	0.0
7.1528	85.5398	-0.70	0.35	0.00	15.50	7.376	5.13395	7.16651	4.0
7.1628	85.5598	-0.70	0.35	0.00	15.50	7.376	5.13492	7.16786	4.0
7.1728	85.5798	-0.70	0.35	0.00	15.50	7.376	5.13589	7.16922	0.0
7.1828	85.5998	-0.70	0.35	0.00	15.50	7.376	5.13686	7.17057	0.0
7.1928	85.6198	-0.70	0.35	0.00	15.50	7.376	5.13783	7.17192	0.0
7.2028	85.6398	-0.70	0.35	0.00	15.50	7.376	5.13880	7.17327	2.0
7.2128	85.6598	-0.70	0.35	0.00	15.50	7.376	5.13976	7.17462	2.0
7.2228	85.6798	-0.70	0.35	0.00	15.50	7.376	5.14073	7.17597	0.0
7.2328	85.6998	-0.70	0.35	0.00	15.50	7.376	5.14170	7.17732	2.0
7.2428	85.7198	-0.70	0.35	0.00	15.50	7.376	5.14267	7.17867	0.0
