# filename: /home/lepecvd/lepecvd/11371/xray/2.0deg-2.0deg-rsm-3h10m_11371-E4_224.xrdml
# reflection: ('2', '2', '4')
# type: Area measurement
# x-axis: Omega_2Theta
# y-axis: Omega
# 
# Omega	2Theta	Phi  	Chi   	X    	Y    	Z    	q_para	q_perp	Intensity
# [deg]	[deg] 	[deg]	[deg] 	[mm] 	[mm] 	[mm] 	[nm-1]	[nm-1]	[counts/s]
7.4777	86.4132	-0.92	0.32	0.00	17.53	7.303	5.19019	7.21524	2.0
7.4877	86.4332	-0.92	0.32	0.00	17.53	7.303	5.19116	7.21658	0.0
7.4977	86.4532	-0.92	0.32	0.00	17.53	7.303	5.19212	7.21792	2.0
7.5077	86.4732	-0.92	0.32	0.00	17.53	7.303	5.19309	7.21926	2.0
7.5177	86.4932	-0.92	0.32	0.00	17.53	7.303	5.19405	7.22060	2.0
7.5277	86.5132	-0.92	0.32	0.00	17.53	7.303	5.19501	7.22194	0.0
7.5377	86.5332	-0.92	0.32	0.00	17.53	7.303	5.19598	7.22328	2.0
7.5477	86.5532	-0.92	0.32	0.00	17.53	7.303	5.19694	7.22462	0.0
7.5577	86.5732	-0.92	0.32	0.00	17.53	7.303	5.19790	7.22596	0.0
7.5677	86.5932	-0.92	0.32	0.00	17.53	7.303	5.19887	7.22729	0.0
7.5777	86.6132	-0.92	0.32	0.00	17.53	7.303	5.19983	7.22863	6.0
7.5877	86.6332	-0.92	0.32	0.00	17.53	7.303	5.20079	7.22997	4.0
7.5977	86.6532	-0.92	0.32	0.00	17.53	7.303	5.20176	7.23131	0.0
7.6077	86.6732	-0.92	0.32	0.00	17.53	7.303	5.20272	7.23265	2.0
7.6177	86.6932	-0.92	0.32	0.00	17.53	7.303	5.20368	7.23399	2.0
7.6277	86.7132	-0.92	0.32	0.00	17.53	7.303	5.20464	7.23532	0.0
7.6377	86.7332	-0.92	0.32	0.00	17.53	7.303	5.20561	7.23666	0.0
7.6477	86.7532	-0.92	0.32	0.00	17.53	7.303	5.20657	7.23800	2.0
7.6577	86.7732	-0.92	0.32	0.00	17.53	7.303	5.20753	7.23933	4.0
7.6677	86.7932	-0.92	0.32	0.00	17.53	7.303	5.20849	7.24067	0.0
7.6777	86.8132	-0.92	0.32	0.00	17.53	7.303	5.20945	7.24201	2.0
7.6877	86.8332	-0.92	0.32	0.00	17.53	7.303	5.21041	7.24334	2.0
7.6977	86.8532	-0.92	0.32	0.00	17.53	7.303	5.21137	7.24468	2.0
7.7077	86.8732	-0.92	0.32	0.00	17.53	7.303	5.21233	7.24602	4.0
7.7177	86.8932	-0.92	0.32	0.00	17.53	7.303	5.21330	7.24735	2.0
7.7277	86.9132	-0.92	0.32	0.00	17.53	7.303	5.21426	7.24869	4.0
7.7377	86.9332	-0.92	0.32	0.00	17.53	7.303	5.21522	7.25002	2.0
7.7477	86.9532	-0.92	0.32	0.00	17.53	7.303	5.21618	7.25136	0.0
7.7577	86.9732	-0.92	0.32	0.00	17.53	7.303	5.21714	7.25269	4.0
7.7677	86.9932	-0.92	0.32	0.00	17.53	7.303	5.21810	7.25403	2.0
7.7777	87.0132	-0.92	0.32	0.00	17.53	7.303	5.21906	7.25536	2.0
7.7877	87.0332	-0.92	0.32	0.00	17.53	7.303	5.22002	7.25669	4.0
7.7977	87.0532	-0.92	0.32	0.00	17.53	7.303	5.22097	7.25803	0.0
7.8077	87.0732	-0.92	0.32	0.00	17.53	7.303	5.22193	7.25936	2.0
7.8177	87.0932	-0.92	0.32	0.00	17.53	7.303	5.22289	7.26069	2.0
7.8277	87.1132	-0.92	0.32	0.00	17.53	7.303	5.22385	7.26203	0.0
7.8377	87.1332	-0.92	0.32	0.00	17.53	7.303	5.22481	7.26336	0.0
7.8477	87.1532	-0.92	0.32	0.00	17.53	7.303	5.22577	7.26469	2.0
7.8577	87.1732	-0.92	0.32	0.00	17.53	7.303	5.22673	7.26603	2.0
7.8677	87.1932	-0.92	0.32	0.00	17.53	7.303	5.22769	7.26736	0.0
7.8777	87.2132	-0.92	0.32	0.00	17.53	7.303	5.22864	7.26869	0.0
7.8877	87.2332	-0.92	0.32	0.00	17.53	7.303	5.22960	7.27002	8.0
7.8977	87.2532	-0.92	0.32	0.00	17.53	7.303	5.23056	7.27135	2.0
7.9077	87.2732	-0.92	0.32	0.00	17.53	7.303	5.23152	7.27268	2.0
7.9177	87.2932	-0.92	0.32	0.00	17.53	7.303	5.23248	7.27402	0.0
7.9277	87.3132	-0.92	0.32	0.00	17.53	7.303	5.23343	7.27535	2.0
7.9377	87.3332	-0.92	0.32	0.00	17.53	7.303	5.23439	7.27668	0.0
7.9477	87.3532	-0.92	0.32	0.00	17.53	7.303	5.23535	7.27801	0.0
7.9577	87.3732	-0.92	0.32	0.00	17.53	7.303	5.23630	7.27934	0.0
7.9677	87.3932	-0.92	0.32	0.00	17.53	7.303	5.23726	7.28067	0.0
7.9777	87.4132	-0.92	0.32	0.00	17.53	7.303	5.23822	7.28200	2.0
7.9877	87.4332	-0.92	0.32	0.00	17.53	7.303	5.23917	7.28333	0.0
7.9977	87.4532	-0.92	0.32	0.00	17.53	7.303	5.24013	7.28466	0.0
8.0077	87.4732	-0.92	0.32	0.00	17.53	7.303	5.24109	7.28599	4.0
8.0177	87.4932	-0.92	0.32	0.00	17.53	7.303	5.24204	7.28731	0.0
8.0277	87.5132	-0.92	0.32	0.00	17.53	7.303	5.24300	7.28864	4.0
8.0377	87.5332	-0.92	0.32	0.00	17.53	7.303	5.24395	7.28997	0.0
8.0477	87.5532	-0.92	0.32	0.00	17.53	7.303	5.24491	7.29130	2.0
8.0577	87.5732	-0.92	0.32	0.00	17.53	7.303	5.24586	7.29263	2.0
8.0677	87.5932	-0.92	0.32	0.00	17.53	7.303	5.24682	7.29396	2.0
8.0777	87.6132	-0.92	0.32	0.00	17.53	7.303	5.24777	7.29528	0.0
8.0877	87.6332	-0.92	0.32	0.00	17.53	7.303	5.24873	7.29661	0.0
8.0977	87.6532	-0.92	0.32	0.00	17.53	7.303	5.24968	7.29794	2.0
8.1077	87.6732	-0.92	0.32	0.00	17.53	7.303	5.25064	7.29926	0.0
8.1177	87.6932	-0.92	0.32	0.00	17.53	7.303	5.25159	7.30059	0.0
8.1277	87.7132	-0.92	0.32	0.00	17.53	7.303	5.25255	7.30192	0.0
8.1377	87.7332	-0.92	0.32	0.00	17.53	7.303	5.25350	7.30324	2.0
8.1477	87.7532	-0.92	0.32	0.00	17.53	7.303	5.25445	7.30457	0.0
8.1577	87.7732	-0.92	0.32	0.00	17.53	7.303	5.25541	7.30590	2.0
8.1677	87.7932	-0.92	0.32	0.00	17.53	7.303	5.25636	7.30722	0.0
8.1777	87.8132	-0.92	0.32	0.00	17.53	7.303	5.25731	7.30855	4.0
8.1877	87.8332	-0.92	0.32	0.00	17.53	7.303	5.25827	7.30987	2.0
8.1977	87.8532	-0.92	0.32	0.00	17.53	7.303	5.25922	7.31120	0.0
8.2077	87.8732	-0.92	0.32	0.00	17.53	7.303	5.26017	7.31252	2.0
8.2177	87.8932	-0.92	0.32	0.00	17.53	7.303	5.26113	7.31385	0.0
8.2277	87.9132	-0.92	0.32	0.00	17.53	7.303	5.26208	7.31517	2.0
8.2377	87.9332	-0.92	0.32	0.00	17.53	7.303	5.26303	7.31649	2.0
8.2477	87.9532	-0.92	0.32	0.00	17.53	7.303	5.26398	7.31782	2.0
8.2577	87.9732	-0.92	0.32	0.00	17.53	7.303	5.26494	7.31914	0.0
8.2677	87.9932	-0.92	0.32	0.00	17.53	7.303	5.26589	7.32046	4.0
8.2777	88.0132	-0.92	0.32	0.00	17.53	7.303	5.26684	7.32179	2.0
8.2877	88.0332	-0.92	0.32	0.00	17.53	7.303	5.26779	7.32311	2.0
8.2977	88.0532	-0.92	0.32	0.00	17.53	7.303	5.26874	7.32443	0.0
8.3077	88.0732	-0.92	0.32	0.00	17.53	7.303	5.26969	7.32576	2.0
8.3177	88.0932	-0.92	0.32	0.00	17.53	7.303	5.27065	7.32708	2.0
8.3277	88.1132	-0.92	0.32	0.00	17.53	7.303	5.27160	7.32840	2.0
8.3377	88.1332	-0.92	0.32	0.00	17.53	7.303	5.27255	7.32972	0.0
8.3477	88.1532	-0.92	0.32	0.00	17.53	7.303	5.27350	7.33104	0.0
8.3577	88.1732	-0.92	0.32	0.00	17.53	7.303	5.27445	7.33236	0.0
8.3677	88.1932	-0.92	0.32	0.00	17.53	7.303	5.27540	7.33368	0.0
8.3777	88.2132	-0.92	0.32	0.00	17.53	7.303	5.27635	7.33501	2.0
8.3877	88.2332	-0.92	0.32	0.00	17.53	7.303	5.27730	7.33633	0.0
8.3977	88.2532	-0.92	0.32	0.00	17.53	7.303	5.27825	7.33765	2.0
8.4077	88.2732	-0.92	0.32	0.00	17.53	7.303	5.27920	7.33897	2.0
8.4177	88.2932	-0.92	0.32	0.00	17.53	7.303	5.28015	7.34029	0.0
8.4277	88.3132	-0.92	0.32	0.00	17.53	7.303	5.28110	7.34161	2.0
8.4377	88.3332	-0.92	0.32	0.00	17.53	7.303	5.28205	7.34293	2.0
8.4477	88.3532	-0.92	0.32	0.00	17.53	7.303	5.28300	7.34425	0.0
8.4577	88.3732	-0.92	0.32	0.00	17.53	7.303	5.28394	7.34556	0.0
8.4677	88.3932	-0.92	0.32	0.00	17.53	7.303	5.28489	7.34688	0.0
8.4777	88.4132	-0.92	0.32	0.00	17.53	7.303	5.28584	7.34820	0.0
8.4877	88.4332	-0.92	0.32	0.00	17.53	7.303	5.28679	7.34952	0.0
8.4977	88.4532	-0.92	0.32	0.00	17.53	7.303	5.28774	7.35084	4.0
8.5077	88.4732	-0.92	0.32	0.00	17.53	7.303	5.28869	7.35216	4.0
8.5177	88.4932	-0.92	0.32	0.00	17.53	7.303	5.28963	7.35347	4.0
8.5277	88.5132	-0.92	0.32	0.00	17.53	7.303	5.29058	7.35479	0.0
8.5377	88.5332	-0.92	0.32	0.00	17.53	7.303	5.29153	7.35611	0.0
8.5477	88.5532	-0.92	0.32	0.00	17.53	7.303	5.29248	7.35743	2.0
8.5577	88.5732	-0.92	0.32	0.00	17.53	7.303	5.29342	7.35874	0.0
8.5677	88.5932	-0.92	0.32	0.00	17.53	7.303	5.29437	7.36006	4.0
8.5777	88.6132	-0.92	0.32	0.00	17.53	7.303	5.29532	7.36138	2.0
8.5877	88.6332	-0.92	0.32	0.00	17.53	7.303	5.29626	7.36269	0.0
8.5977	88.6532	-0.92	0.32	0.00	17.53	7.303	5.29721	7.36401	2.0
8.6077	88.6732	-0.92	0.32	0.00	17.53	7.303	5.29816	7.36532	0.0
8.6177	88.6932	-0.92	0.32	0.00	17.53	7.303	5.29910	7.36664	2.0
8.6277	88.7132	-0.92	0.32	0.00	17.53	7.303	5.30005	7.36795	0.0
8.6377	88.7332	-0.92	0.32	0.00	17.53	7.303	5.30100	7.36927	0.0
8.6477	88.7532	-0.92	0.32	0.00	17.53	7.303	5.30194	7.37058	2.0
8.6577	88.7732	-0.92	0.32	0.00	17.53	7.303	5.30289	7.37190	0.0
8.6677	88.7932	-0.92	0.32	0.00	17.53	7.303	5.30383	7.37321	2.0
8.6777	88.8132	-0.92	0.32	0.00	17.53	7.303	5.30478	7.37453	2.0
8.6877	88.8332	-0.92	0.32	0.00	17.53	7.303	5.30572	7.37584	0.0
8.6977	88.8532	-0.92	0.32	0.00	17.53	7.303	5.30667	7.37716	2.0
8.7077	88.8732	-0.92	0.32	0.00	17.53	7.303	5.30761	7.37847	2.0
8.7177	88.8932	-0.92	0.32	0.00	17.53	7.303	5.30856	7.37978	0.0
8.7277	88.9132	-0.92	0.32	0.00	17.53	7.303	5.30950	7.38110	0.0
8.7377	88.9332	-0.92	0.32	0.00	17.53	7.303	5.31045	7.38241	4.0
8.7477	88.9532	-0.92	0.32	0.00	17.53	7.303	5.31139	7.38372	4.0
8.7577	88.9732	-0.92	0.32	0.00	17.53	7.303	5.31233	7.38503	2.0
8.7677	88.9932	-0.92	0.32	0.00	17.53	7.303	5.31328	7.38635	0.0
8.7777	89.0132	-0.92	0.32	0.00	17.53	7.303	5.31422	7.38766	0.0

6.8177	85.0532	-0.92	0.32	0.00	17.53	7.303	5.12176	7.12535	2.0
6.8277	85.0732	-0.92	0.32	0.00	17.53	7.303	5.12274	7.12671	2.0
6.8377	85.0932	-0.92	0.32	0.00	17.53	7.303	5.12371	7.12806	0.0
6.8477	85.1132	-0.92	0.32	0.00	17.53	7.303	5.12469	7.12942	4.0
6.8577	85.1332	-0.92	0.32	0.00	17.53	7.303	5.12566	7.13077	4.0
6.8677	85.1532	-0.92	0.32	0.00	17.53	7.303	5.12663	7.13213	0.0
6.8777	85.1732	-0.92	0.32	0.00	17.53	7.303	5.12761	7.13348	0.0
6.8877	85.1932	-0.92	0.32	0.00	17.53	7.303	5.12858	7.13484	2.0
6.8977	85.2132	-0.92	0.32	0.00	17.53	7.303	5.12956	7.13619	2.0
6.9077	85.2332	-0.92	0.32	0.00	17.53	7.303	5.13053	7.13755	2.0
6.9177	85.2532	-0.92	0.32	0.00	17.53	7.303	5.13150	7.13890	4.0
6.9277	85.2732	-0.92	0.32	0.00	17.53	7.303	5.13247	7.14025	2.0
6.9377	85.2932	-0.92	0.32	0.00	17.53	7.303	5.13345	7.14161	2.0
6.9477	85.3132	-0.92	0.32	0.00	17.53	7.303	5.13442	7.14296	0.0
6.9577	85.3332	-0.92	0.32	0.00	17.53	7.303	5.13539	7.14431	0.0
6.9677	85.3532	-0.92	0.32	0.00	17.53	7.303	5.13637	7.14567	2.0
6.9777	85.3732	-0.92	0.32	0.00	17.53	7.303	5.13734	7.14702	0.0
6.9877	85.3932	-0.92	0.32	0.00	17.53	7.303	5.13831	7.14837	2.0
6.9977	85.4132	-0.92	0.32	0.00	17.53	7.303	5.13928	7.14972	0.0
7.0077	85.4332	-0.92	0.32	0.00	17.53	7.303	5.14025	7.15107	2.0
7.0177	85.4532	-0.92	0.32	0.00	17.53	7.303	5.14122	7.15243	4.0
7.0277	85.4732	-0.92	0.32	0.00	17.53	7.303	5.14220	7.15378	4.0
7.0377	85.4932	-0.92	0.32	0.00	17.53	7.303	5.14317	7.15513	2.0
7.0477	85.5132	-0.92	0.32	0.00	17.53	7.303	5.14414	7.15648	0.0
7.0577	85.5332	-0.92	0.32	0.00	17.53	7.303	5.14511	7.15783	4.0
7.0677	85.5532	-0.92	0.32	0.00	17.53	7.303	5.14608	7.15918	2.0
7.0777	85.5732	-0.92	0.32	0.00	17.53	7.303	5.14705	7.16053	0.0
7.0877	85.5932	-0.92	0.32	0.00	17.53	7.303	5.14802	7.16188	2.0
7.0977	85.6132	-0.92	0.32	0.00	17.53	7.303	5.14899	7.16323	0.0
7.1077	85.6332	-0.92	0.32	0.00	17.53	7.303	5.14996	7.16458	0.0
7.1177	85.6532	-0.92	0.32	0.00	17.53	7.303	5.15093	7.16593	2.0
7.1277	85.6732	-0.92	0.32	0.00	17.53	7.303	5.15190	7.16728	0.0
7.1377	85.6932	-0.92	0.32	0.00	17.53	7.303	5.15287	7.16863	2.0
7.1477	85.7132	-0.92	0.32	0.00	17.53	7.303	5.15384	7.16998	0.0
7.1577	85.7332	-0.92	0.32	0.00	17.53	7.303	5.15481	7.17133	2.0
7.1677	85.7532	-0.92	0.32	0.00	17.53	7.303	5.15578	7.17267	0.0
7.1777	85.7732	-0.92	0.32	0.00	17.53	7.303	5.15675	7.17402	0.0
7.1877	85.7932	-0.92	0.32	0.00	17.53	7.303	5.15772	7.17537	0.0
7.1977	85.8132	-0.92	0.32	0.00	17.53	7.303	5.15869	7.17672	6.0
7.2077	85.8332	-0.92	0.32	0.00	17.53	7.303	5.15965	7.17807	4.0
7.2177	85.8532	-0.92	0.32	0.00	17.53	7.303	5.16062	7.17941	2.0
7.2277	85.8732	-0.92	0.32	0.00	17.53	7.303	5.16159	7.18076	2.0
7.2377	85.8932	-0.92	0.32	0.00	17.53	7.303	5.16256	7.18211	2.0
7.2477	85.9132	-0.92	0.32	0.00	17.53	7.303	5.16353	7.18345	4.0
7.2577	85.9332	-0.92	0.32	0.00	17.53	7.303	5.16450	7.18480	2.0
7.2677	85.9532	-0.92	0.32	0.00	17.53	7.303	5.16546	7.18615	0.0
7.2777	85.9732	-0.92	0.32	0.00	17.53	7.303	5.16643	7.18749	0.0
7.2877	85.9932	-0.92	0.32	0.00	17.53	7.303	5.16740	7.18884	2.0
7.2977	86.0132	-0.92	0.32	0.00	17.53	7.303	5.16837	7.19018	4.0
7.3077	86.0332	-0.92	0.32	0.00	17.53	7.303	5.16933	7.19153	2.0
7.3177	86.0532	-0.92	0.32	0.00	17.53	7.303	5.17030	7.19287	0.0
7.3277	86.0732	-0.92	0.32	0.00	17.53	7.303	5.17127	7.19422	6.0
7.3377	86.0932	-0.92	0.32	0.00	17.53	7.303	5.17223	7.19556	0.0
7.3477	86.1132	-0.92	0.32	0.00	17.53	7.303	5.17320	7.19691	0.0
7.3577	86.1332	-0.92	0.32	0.00	17.53	7.303	5.17416	7.19825	4.0
7.3677	86.1532	-0.92	0.32	0.00	17.53	7.303	5.17513	7.19960	4.0
7.3777	86.1732	-0.92	0.32	0.00	17.53	7.303	5.17610	7.20094	2.0
7.3877	86.1932	-0.92	0.32	0.00	17.53	7.303	5.17706	7.20228	4.0
7.3977	86.2132	-0.92	0.32	0.00	17.53	7.303	5.17803	7.20363	4.0
7.4077	86.2332	-0.92	0.32	0.00	17.53	7.303	5.17899	7.20497	0.0
7.4177	86.2532	-0.92	0.32	0.00	17.53	7.303	5.17996	7.20631	2.0
7.4277	86.2732	-0.92	0.32	0.00	17.53	7.303	5.18092	7.20766	4.0
7.4377	86.2932	-0.92	0.32	0.00	17.53	7.303	5.18189	7.20900	0.0
7.4477	86.3132	-0.92	0.32	0.00	17.53	7.303	5.18285	7.21034	4.0
7.4577	86.3332	-0.92	0.32	0.00	17.53	7.303	5.18382	7.21168	0.0
7.4677	86.3532	-0.92	0.32	0.00	17.53	7.303	5.18478	7.21302	2.0
7.4777	86.3732	-0.92	0.32	0.00	17.53	7.303	5.18575	7.21437	0.0
7.4877	86.3932	-0.92	0.32	0.00	17.53	7.303	5.18671	7.21571	0.0
7.4977	86.4132	-0.92	0.32	0.00	17.53	7.303	5.18768	7.21705	12.0
7.5077	86.4332	-0.92	0.32	0.00	17.53	7.303	5.18864	7.21839	6.0
7.5177	86.4532	-0.92	0.32	0.00	17.53	7.303	5.18960	7.21973	2.0
7.5277	86.4732	-0.92	0.32	0.00	17.53	7.303	5.19057	7.22107	2.0
7.5377	86.4932	-0.92	0.32	0.00	17.53	7.303	5.19153	7.22241	2.0
7.5477	86.5132	-0.92	0.32	0.00	17.53	7.303	5.19249	7.22375	0.0
7.5577	86.5332	-0.92	0.32	0.00	17.53	7.303	5.19346	7.22509	6.0
7.5677	86.5532	-0.92	0.32	0.00	17.53	7.303	5.19442	7.22643	0.0
7.5777	86.5732	-0.92	0.32	0.00	17.53	7.303	5.19538	7.22777	4.0
7.5877	86.5932	-0.92	0.32	0.00	17.53	7.303	5.19634	7.22911	4.0
7.5977	86.6132	-0.92	0.32	0.00	17.53	7.303	5.19731	7.23045	2.0
7.6077	86.6332	-0.92	0.32	0.00	17.53	7.303	5.19827	7.23179	0.0
7.6177	86.6532	-0.92	0.32	0.00	17.53	7.303	5.19923	7.23313	10.0
7.6277	86.6732	-0.92	0.32	0.00	17.53	7.303	5.20019	7.23446	4.0
7.6377	86.6932	-0.92	0.32	0.00	17.53	7.303	5.20116	7.23580	6.0
7.6477	86.7132	-0.92	0.32	0.00	17.53	7.303	5.20212	7.23714	4.0
7.6577	86.7332	-0.92	0.32	0.00	17.53	7.303	5.20308	7.23848	0.0
7.6677	86.7532	-0.92	0.32	0.00	17.53	7.303	5.20404	7.23981	0.0
7.6777	86.7732	-0.92	0.32	0.00	17.53	7.303	5.20500	7.24115	0.0
7.6877	86.7932	-0.92	0.32	0.00	17.53	7.303	5.20596	7.24249	0.0
7.6977	86.8132	-0.92	0.32	0.00	17.53	7.303	5.20692	7.24383	0.0
7.7077	86.8332	-0.92	0.32	0.00	17.53	7.303	5.20788	7.24516	6.0
7.7177	86.8532	-0.92	0.32	0.00	17.53	7.303	5.20884	7.24650	0.0
7.7277	86.8732	-0.92	0.32	0.00	17.53	7.303	5.20980	7.24783	4.0
7.7377	86.8932	-0.92	0.32	0.00	17.53	7.303	5.21076	7.24917	0.0
7.7477	86.9132	-0.92	0.32	0.00	17.53	7.303	5.21173	7.25051	2.0
7.7577	86.9332	-0.92	0.32	0.00	17.53	7.303	5.21268	7.25184	0.0
7.7677	86.9532	-0.92	0.32	0.00	17.53	7.303	5.21364	7.25318	2.0
7.7777	86.9732	-0.92	0.32	0.00	17.53	7.303	5.21460	7.25451	0.0
7.7877	86.9932	-0.92	0.32	0.00	17.53	7.303	5.21556	7.25585	0.0
7.7977	87.0132	-0.92	0.32	0.00	17.53	7.303	5.21652	7.25718	0.0
7.8077	87.0332	-0.92	0.32	0.00	17.53	7.303	5.21748	7.25852	2.0
7.8177	87.0532	-0.92	0.32	0.00	17.53	7.303	5.21844	7.25985	2.0
7.8277	87.0732	-0.92	0.32	0.00	17.53	7.303	5.21940	7.26118	0.0
7.8377	87.0932	-0.92	0.32	0.00	17.53	7.303	5.22036	7.26252	2.0
7.8477	87.1132	-0.92	0.32	0.00	17.53	7.303	5.22132	7.26385	2.0
7.8577	87.1332	-0.92	0.32	0.00	17.53	7.303	5.22228	7.26518	0.0
7.8677	87.1532	-0.92	0.32	0.00	17.53	7.303	5.22323	7.26652	4.0
7.8777	87.1732	-0.92	0.32	0.00	17.53	7.303	5.22419	7.26785	2.0
7.8877	87.1932	-0.92	0.32	0.00	17.53	7.303	5.22515	7.26918	2.0
7.8977	87.2132	-0.92	0.32	0.00	17.53	7.303	5.22611	7.27051	2.0
7.9077	87.2332	-0.92	0.32	0.00	17.53	7.303	5.22706	7.27185	2.0
7.9177	87.2532	-0.92	0.32	0.00	17.53	7.303	5.22802	7.27318	0.0
7.9277	87.2732	-0.92	0.32	0.00	17.53	7.303	5.22898	7.27451	0.0
7.9377	87.2932	-0.92	0.32	0.00	17.53	7.303	5.22994	7.27584	2.0
7.9477	87.3132	-0.92	0.32	0.00	17.53	7.303	5.23089	7.27717	2.0
7.9577	87.3332	-0.92	0.32	0.00	17.53	7.303	5.23185	7.27850	6.0
7.9677	87.3532	-0.92	0.32	0.00	17.53	7.303	5.23281	7.27983	4.0
7.9777	87.3732	-0.92	0.32	0.00	17.53	7.303	5.23376	7.28116	2.0
7.9877	87.3932	-0.92	0.32	0.00	17.53	7.303	5.23472	7.28250	6.0
7.9977	87.4132	-0.92	0.32	0.00	17.53	7.303	5.23568	7.28383	4.0
8.0077	87.4332	-0.92	0.32	0.00	17.53	7.303	5.23663	7.28516	4.0
8.0177	87.4532	-0.92	0.32	0.00	17.53	7.303	5.23759	7.28648	2.0
8.0277	87.4732	-0.92	0.32	0.00	17.53	7.303	5.23854	7.28781	0.0
8.0377	87.4932	-0.92	0.32	0.00	17.53	7.303	5.23950	7.28914	0.0
8.0477	87.5132	-0.92	0.32	0.00	17.53	7.303	5.24045	7.29047	8.0
8.0577	87.5332	-0.92	0.32	0.00	17.53	7.303	5.24141	7.29180	2.0
8.0677	87.5532	-0.92	0.32	0.00	17.53	7.303	5.24236	7.29313	8.0
8.0777	87.5732	-0.92	0.32	0.00	17.53	7.303	5.24332	7.29446	2.0
8.0877	87.5932	-0.92	0.32	0.00	17.53	7.303	5.24427	7.29579	4.0
8.0977	87.6132	-0.92	0.32	0.00	17.53	7.303	5.24523	7.29711	4.0
8.1077	87.6332	-0.92	0.32	0.00	17.53	7.303	5.24618	7.29844	6.0
8.1177	87.6532	-0.92	0.32	0.00	17.53	7.303	5.24714	7.29977	0.0
8.1277	87.6732	-0.92	0.32	0.00	17.53	7.303	5.24809	7.30110	0.0
8.1377	87.6932	-0.92	0.32	0.00	17.53	7.303	5.24904	7.30242	4.0
8.1477	87.7132	-0.92	0.32	0.00	17.53	7.303	5.25000	7.30375	0.0
8.1577	87.7332	-0.92	0.32	0.00	17.53	7.303	5.25095	7.30508	0.0
8.1677	87.7532	-0.92	0.32	0.00	17.53	7.303	5.25190	7.30640	2.0
8.1777	87.7732	-0.92	0.32	0.00	17.53	7.303	5.25286	7.30773	0.0
8.1877	87.7932	-0.92	0.32	0.00	17.53	7.303	5.25381	7.30906	2.0
8.1977	87.8132	-0.92	0.32	0.00	17.53	7.303	5.25476	7.31038	6.0
8.2077	87.8332	-0.92	0.32	0.00	17.53	7.303	5.25572	7.31171	0.0
8.2177	87.8532	-0.92	0.32	0.00	17.53	7.303	5.25667	7.31303	2.0
8.2277	87.8732	-0.92	0.32	0.00	17.53	7.303	5.25762	7.31436	4.0
8.2377	87.8932	-0.92	0.32	0.00	17.53	7.303	5.25857	7.31568	2.0
8.2477	87.9132	-0.92	0.32	0.00	17.53	7.303	5.25953	7.31701	8.0
8.2577	87.9332	-0.92	0.32	0.00	17.53	7.303	5.26048	7.31833	2.0
8.2677	87.9532	-0.92	0.32	0.00	17.53	7.303	5.26143	7.31965	4.0
8.2777	87.9732	-0.92	0.32	0.00	17.53	7.303	5.26238	7.32098	2.0
8.2877	87.9932	-0.92	0.32	0.00	17.53	7.303	5.26333	7.32230	4.0
8.2977	88.0132	-0.92	0.32	0.00	17.53	7.303	5.26428	7.32363	0.0
8.3077	88.0332	-0.92	0.32	0.00	17.53	7.303	5.26523	7.32495	4.0
8.3177	88.0532	-0.92	0.32	0.00	17.53	7.303	5.26619	7.32627	6.0
8.3277	88.0732	-0.92	0.32	0.00	17.53	7.303	5.26714	7.32759	4.0
8.3377	88.0932	-0.92	0.32	0.00	17.53	7.303	5.26809	7.32892	4.0
8.3477	88.1132	-0.92	0.32	0.00	17.53	7.303	5.26904	7.33024	2.0
8.3577	88.1332	-0.92	0.32	0.00	17.53	7.303	5.26999	7.33156	2.0
8.3677	88.1532	-0.92	0.32	0.00	17.53	7.303	5.27094	7.33288	4.0
8.3777	88.1732	-0.92	0.32	0.00	17.53	7.303	5.27189	7.33420	0.0
8.3877	88.1932	-0.92	0.32	0.00	17.53	7.303	5.27284	7.33553	0.0
8.3977	88.2132	-0.92	0.32	0.00	17.53	7.303	5.27379	7.33685	2.0
8.4077	88.2332	-0.92	0.32	0.00	17.53	7.303	5.27474	7.33817	8.0
8.4177	88.2532	-0.92	0.32	0.00	17.53	7.303	5.27569	7.33949	0.0
8.4277	88.2732	-0.92	0.32	0.00	17.53	7.303	5.27664	7.34081	0.0
8.4377	88.2932	-0.92	0.32	0.00	17.53	7.303	5.27758	7.34213	0.0
8.4477	88.3132	-0.92	0.32	0.00	17.53	7.303	5.27853	7.34345	0.0
8.4577	88.3332	-0.92	0.32	0.00	17.53	7.303	5.27948	7.34477	0.0
8.4677	88.3532	-0.92	0.32	0.00	17.53	7.303	5.28043	7.34609	2.0
8.4777	88.3732	-0.92	0.32	0.00	17.53	7.303	5.28138	7.34741	4.0
8.4877	88.3932	-0.92	0.32	0.00	17.53	7.303	5.28233	7.34873	6.0
8.4977	88.4132	-0.92	0.32	0.00	17.53	7.303	5.28328	7.35005	2.0
8.5077	88.4332	-0.92	0.32	0.00	17.53	7.303	5.28422	7.35137	4.0
8.5177	88.4532	-0.92	0.32	0.00	17.53	7.303	5.28517	7.35268	2.0
8.5277	88.4732	-0.92	0.32	0.00	17.53	7.303	5.28612	7.35400	2.0
8.5377	88.4932	-0.92	0.32	0.00	17.53	7.303	5.28707	7.35532	0.0
8.5477	88.5132	-0.92	0.32	0.00	17.53	7.303	5.28801	7.35664	2.0
8.5577	88.5332	-0.92	0.32	0.00	17.53	7.303	5.28896	7.35796	2.0
