# filename: /home/lepecvd/lepecvd/11358/xray/2.0deg-2.0deg-rsm-3h10m_11358-E4_224.xrdml
# reflection: ('2', '2', '4')
# type: Area measurement
# x-axis: Omega_2Theta
# y-axis: Omega
# 
# Omega	2Theta	Phi  	Chi   	X    	Y    	Z    	q_para	q_perp	Intensity
# [deg]	[deg] 	[deg]	[deg] 	[mm] 	[mm] 	[mm] 	[nm-1]	[nm-1]	[counts/s]
8.7044	87.6524	-0.24	0.13	0.00	-23.01	7.396	5.17202	7.35310	36.0
8.7144	87.6724	-0.24	0.13	0.00	-23.01	7.396	5.17296	7.35443	32.0
8.7244	87.6924	-0.24	0.13	0.00	-23.01	7.396	5.17391	7.35577	26.0
8.7344	87.7124	-0.24	0.13	0.00	-23.01	7.396	5.17485	7.35711	16.0
8.7444	87.7324	-0.24	0.13	0.00	-23.01	7.396	5.17579	7.35844	30.0
8.7544	87.7524	-0.24	0.13	0.00	-23.01	7.396	5.17672	7.35978	16.0
8.7644	87.7724	-0.24	0.13	0.00	-23.01	7.396	5.17766	7.36112	28.0
8.7744	87.7924	-0.24	0.13	0.00	-23.01	7.396	5.17860	7.36245	6.0
8.7844	87.8124	-0.24	0.13	0.00	-23.01	7.396	5.17954	7.36379	16.0
8.7944	87.8324	-0.24	0.13	0.00	-23.01	7.396	5.18048	7.36512	6.0
8.8044	87.8524	-0.24	0.13	0.00	-23.01	7.396	5.18142	7.36646	8.0
8.8144	87.8724	-0.24	0.13	0.00	-23.01	7.396	5.18236	7.36779	12.0
8.8244	87.8924	-0.24	0.13	0.00	-23.01	7.396	5.18330	7.36913	6.0
8.8344	87.9124	-0.24	0.13	0.00	-23.01	7.396	5.18424	7.37046	10.0
8.8444	87.9324	-0.24	0.13	0.00	-23.01	7.396	5.18518	7.37179	2.0
8.8544	87.9524	-0.24	0.13	0.00	-23.01	7.396	5.18611	7.37313	0.0
8.8644	87.9724	-0.24	0.13	0.00	-23.01	7.396	5.18705	7.37446	4.0
8.8744	87.9924	-0.24	0.13	0.00	-23.01	7.396	5.18799	7.37580	2.0
8.8844	88.0124	-0.24	0.13	0.00	-23.01	7.396	5.18893	7.37713	8.0
8.8944	88.0324	-0.24	0.13	0.00	-23.01	7.396	5.18986	7.37846	10.0
8.9044	88.0524	-0.24	0.13	0.00	-23.01	7.396	5.19080	7.37979	6.0
8.9144	88.0724	-0.24	0.13	0.00	-23.01	7.396	5.19174	7.38113	2.0
8.9244	88.0924	-0.24	0.13	0.00	-23.01	7.396	5.19268	7.38246	8.0
8.9344	88.1124	-0.24	0.13	0.00	-23.01	7.396	5.19361	7.38379	6.0
8.9444	88.1324	-0.24	0.13	0.00	-23.01	7.396	5.19455	7.38512	4.0
8.9544	88.1524	-0.24	0.13	0.00	-23.01	7.396	5.19549	7.38645	2.0
8.9644	88.1724	-0.24	0.13	0.00	-23.01	7.396	5.19642	7.38779	2.0
8.9744	88.1924	-0.24	0.13	0.00	-23.01	7.396	5.19736	7.38912	4.0
8.9844	88.2124	-0.24	0.13	0.00	-23.01	7.396	5.19830	7.39045	2.0
8.9944	88.2324	-0.24	0.13	0.00	-23.01	7.396	5.19923	7.39178	4.0
9.0044	88.2524	-0.24	0.13	0.00	-23.01	7.396	5.20017	7.39311	2.0
9.0144	88.2724	-0.24	0.13	0.00	-23.01	7.396	5.20110	7.39444	2.0
9.0244	88.2924	-0.24	0.13	0.00	-23.01	7.396	5.20204	7.39577	2.0
9.0344	88.3124	-0.24	0.13	0.00	-23.01	7.396	5.20297	7.39710	0.0
9.0444	88.3324	-0.24	0.13	0.00	-23.01	7.396	5.20391	7.39843	0.0
9.0544	88.3524	-0.24	0.13	0.00	-23.01	7.396	5.20484	7.39976	2.0
9.0644	88.3724	-0.24	0.13	0.00	-23.01	7.396	5.20578	7.40109	2.0
9.0744	88.3924	-0.24	0.13	0.00	-23.01	7.396	5.20671	7.40242	8.0
9.0844	88.4124	-0.24	0.13	0.00	-23.01	7.396	5.20765	7.40374	4.0
9.0944	88.4324	-0.24	0.13	0.00	-23.01	7.396	5.20858	7.40507	2.0
9.1044	88.4524	-0.24	0.13	0.00	-23.01	7.396	5.20952	7.40640	0.0
9.1144	88.4724	-0.24	0.13	0.00	-23.01	7.396	5.21045	7.40773	0.0
9.1244	88.4924	-0.24	0.13	0.00	-23.01	7.396	5.21138	7.40906	2.0
9.1344	88.5124	-0.24	0.13	0.00	-23.01	7.396	5.21232	7.41038	6.0
9.1444	88.5324	-0.24	0.13	0.00	-23.01	7.396	5.21325	7.41171	2.0
9.1544	88.5524	-0.24	0.13	0.00	-23.01	7.396	5.21419	7.41304	2.0
9.1644	88.5724	-0.24	0.13	0.00	-23.01	7.396	5.21512	7.41436	6.0
9.1744	88.5924	-0.24	0.13	0.00	-23.01	7.396	5.21605	7.41569	2.0
9.1844	88.6124	-0.24	0.13	0.00	-23.01	7.396	5.21698	7.41702	6.0
9.1944	88.6324	-0.24	0.13	0.00	-23.01	7.396	5.21792	7.41834	2.0
9.2044	88.6524	-0.24	0.13	0.00	-23.01	7.396	5.21885	7.41967	4.0
9.2144	88.6724	-0.24	0.13	0.00	-23.01	7.396	5.21978	7.42100	2.0
9.2244	88.6924	-0.24	0.13	0.00	-23.01	7.396	5.22071	7.42232	4.0
9.2344	88.7124	-0.24	0.13	0.00	-23.01	7.396	5.22165	7.42365	0.0
9.2444	88.7324	-0.24	0.13	0.00	-23.01	7.396	5.22258	7.42497	0.0
9.2544	88.7524	-0.24	0.13	0.00	-23.01	7.396	5.22351	7.42630	0.0
9.2644	88.7724	-0.24	0.13	0.00	-23.01	7.396	5.22444	7.42762	2.0
9.2744	88.7924	-0.24	0.13	0.00	-23.01	7.396	5.22537	7.42894	2.0
9.2844	88.8124	-0.24	0.13	0.00	-23.01	7.396	5.22630	7.43027	8.0
9.2944	88.8324	-0.24	0.13	0.00	-23.01	7.396	5.22724	7.43159	2.0
9.3044	88.8524	-0.24	0.13	0.00	-23.01	7.396	5.22817	7.43292	4.0
9.3144	88.8724	-0.24	0.13	0.00	-23.01	7.396	5.22910	7.43424	0.0
9.3244	88.8924	-0.24	0.13	0.00	-23.01	7.396	5.23003	7.43556	0.0
9.3344	88.9124	-0.24	0.13	0.00	-23.01	7.396	5.23096	7.43689	4.0
9.3444	88.9324	-0.24	0.13	0.00	-23.01	7.396	5.23189	7.43821	0.0
9.3544	88.9524	-0.24	0.13	0.00	-23.01	7.396	5.23282	7.43953	2.0
9.3644	88.9724	-0.24	0.13	0.00	-23.01	7.396	5.23375	7.44085	2.0
9.3744	88.9924	-0.24	0.13	0.00	-23.01	7.396	5.23468	7.44218	0.0
9.3844	89.0124	-0.24	0.13	0.00	-23.01	7.396	5.23561	7.44350	0.0
9.3944	89.0324	-0.24	0.13	0.00	-23.01	7.396	5.23654	7.44482	0.0

7.4344	85.0724	-0.24	0.13	0.00	-23.01	7.396	5.04690	7.18053	0.0
7.4444	85.0924	-0.24	0.13	0.00	-23.01	7.396	5.04786	7.18190	2.0
7.4544	85.1124	-0.24	0.13	0.00	-23.01	7.396	5.04882	7.18326	2.0
7.4644	85.1324	-0.24	0.13	0.00	-23.01	7.396	5.04978	7.18463	0.0
7.4744	85.1524	-0.24	0.13	0.00	-23.01	7.396	5.05074	7.18599	0.0
7.4844	85.1724	-0.24	0.13	0.00	-23.01	7.396	5.05170	7.18736	2.0
7.4944	85.1924	-0.24	0.13	0.00	-23.01	7.396	5.05266	7.18872	2.0
7.5044	85.2124	-0.24	0.13	0.00	-23.01	7.396	5.05362	7.19009	0.0
7.5144	85.2324	-0.24	0.13	0.00	-23.01	7.396	5.05457	7.19145	2.0
7.5244	85.2524	-0.24	0.13	0.00	-23.01	7.396	5.05553	7.19282	0.0
7.5344	85.2724	-0.24	0.13	0.00	-23.01	7.396	5.05649	7.19418	0.0
7.5444	85.2924	-0.24	0.13	0.00	-23.01	7.396	5.05745	7.19554	0.0
7.5544	85.3124	-0.24	0.13	0.00	-23.01	7.396	5.05841	7.19691	2.0
7.5644	85.3324	-0.24	0.13	0.00	-23.01	7.396	5.05937	7.19827	2.0
7.5744	85.3524	-0.24	0.13	0.00	-23.01	7.396	5.06033	7.19963	0.0
7.5844	85.3724	-0.24	0.13	0.00	-23.01	7.396	5.06128	7.20100	4.0
7.5944	85.3924	-0.24	0.13	0.00	-23.01	7.396	5.06224	7.20236	2.0
7.6044	85.4124	-0.24	0.13	0.00	-23.01	7.396	5.06320	7.20372	0.0
7.6144	85.4324	-0.24	0.13	0.00	-23.01	7.396	5.06416	7.20508	2.0
7.6244	85.4524	-0.24	0.13	0.00	-23.01	7.396	5.06511	7.20645	0.0
7.6344	85.4724	-0.24	0.13	0.00	-23.01	7.396	5.06607	7.20781	2.0
7.6444	85.4924	-0.24	0.13	0.00	-23.01	7.396	5.06703	7.20917	0.0
7.6544	85.5124	-0.24	0.13	0.00	-23.01	7.396	5.06798	7.21053	0.0
7.6644	85.5324	-0.24	0.13	0.00	-23.01	7.396	5.06894	7.21189	4.0
7.6744	85.5524	-0.24	0.13	0.00	-23.01	7.396	5.06990	7.21325	2.0
7.6844	85.5724	-0.24	0.13	0.00	-23.01	7.396	5.07085	7.21461	4.0
7.6944	85.5924	-0.24	0.13	0.00	-23.01	7.396	5.07181	7.21597	0.0
7.7044	85.6124	-0.24	0.13	0.00	-23.01	7.396	5.07276	7.21733	2.0
7.7144	85.6324	-0.24	0.13	0.00	-23.01	7.396	5.07372	7.21869	0.0
7.7244	85.6524	-0.24	0.13	0.00	-23.01	7.396	5.07468	7.22005	4.0
7.7344	85.6724	-0.24	0.13	0.00	-23.01	7.396	5.07563	7.22141	0.0
7.7444	85.6924	-0.24	0.13	0.00	-23.01	7.396	5.07659	7.22277	0.0
7.7544	85.7124	-0.24	0.13	0.00	-23.01	7.396	5.07754	7.22413	0.0
7.7644	85.7324	-0.24	0.13	0.00	-23.01	7.396	5.07850	7.22549	2.0
7.7744	85.7524	-0.24	0.13	0.00	-23.01	7.396	5.07945	7.22685	8.0
7.7844	85.7724	-0.24	0.13	0.00	-23.01	7.396	5.08041	7.22821	0.0
7.7944	85.7924	-0.24	0.13	0.00	-23.01	7.396	5.08136	7.22956	4.0
7.8044	85.8124	-0.24	0.13	0.00	-23.01	7.396	5.08232	7.23092	2.0
7.8144	85.8324	-0.24	0.13	0.00	-23.01	7.396	5.08327	7.23228	2.0
7.8244	85.8524	-0.24	0.13	0.00	-23.01	7.396	5.08422	7.23364	0.0
7.8344	85.8724	-0.24	0.13	0.00	-23.01	7.396	5.08518	7.23499	0.0
7.8444	85.8924	-0.24	0.13	0.00	-23.01	7.396	5.08613	7.23635	0.0
7.8544	85.9124	-0.24	0.13	0.00	-23.01	7.396	5.08709	7.23771	2.0
7.8644	85.9324	-0.24	0.13	0.00	-23.01	7.396	5.08804	7.23906	2.0
7.8744	85.9524	-0.24	0.13	0.00	-23.01	7.396	5.08899	7.24042	2.0
7.8844	85.9724	-0.24	0.13	0.00	-23.01	7.396	5.08995	7.24178	2.0
7.8944	85.9924	-0.24	0.13	0.00	-23.01	7.396	5.09090	7.24313	2.0
7.9044	86.0124	-0.24	0.13	0.00	-23.01	7.396	5.09185	7.24449	0.0
7.9144	86.0324	-0.24	0.13	0.00	-23.01	7.396	5.09280	7.24584	0.0
7.9244	86.0524	-0.24	0.13	0.00	-23.01	7.396	5.09376	7.24720	6.0
7.9344	86.0724	-0.24	0.13	0.00	-23.01	7.396	5.09471	7.24855	4.0
7.9444	86.0924	-0.24	0.13	0.00	-23.01	7.396	5.09566	7.24991	2.0
7.9544	86.1124	-0.24	0.13	0.00	-23.01	7.396	5.09661	7.25126	2.0
7.9644	86.1324	-0.24	0.13	0.00	-23.01	7.396	5.09757	7.25262	4.0
7.9744	86.1524	-0.24	0.13	0.00	-23.01	7.396	5.09852	7.25397	0.0
7.9844	86.1724	-0.24	0.13	0.00	-23.01	7.396	5.09947	7.25533	6.0
7.9944	86.1924	-0.24	0.13	0.00	-23.01	7.396	5.10042	7.25668	4.0
8.0044	86.2124	-0.24	0.13	0.00	-23.01	7.396	5.10137	7.25803	2.0
8.0144	86.2324	-0.24	0.13	0.00	-23.01	7.396	5.10232	7.25939	2.0
8.0244	86.2524	-0.24	0.13	0.00	-23.01	7.396	5.10327	7.26074	6.0
8.0344	86.2724	-0.24	0.13	0.00	-23.01	7.396	5.10423	7.26209	8.0
8.0444	86.2924	-0.24	0.13	0.00	-23.01	7.396	5.10518	7.26345	18.0
8.0544	86.3124	-0.24	0.13	0.00	-23.01	7.396	5.10613	7.26480	42.0
8.0644	86.3324	-0.24	0.13	0.00	-23.01	7.396	5.10708	7.26615	132.0
8.0744	86.3524	-0.24	0.13	0.00	-23.01	7.396	5.10803	7.26750	528.0
8.0844	86.3724	-0.24	0.13	0.00	-23.01	7.396	5.10898	7.26885	1102.0
8.0944	86.3924	-0.24	0.13	0.00	-23.01	7.396	5.10993	7.27021	668.0
8.1044	86.4124	-0.24	0.13	0.00	-23.01	7.396	5.11088	7.27156	296.0
8.1144	86.4324	-0.24	0.13	0.00	-23.01	7.396	5.11183	7.27291	166.0
8.1244	86.4524	-0.24	0.13	0.00	-23.01	7.396	5.11278	7.27426	88.0
8.1344	86.4724	-0.24	0.13	0.00	-23.01	7.396	5.11373	7.27561	122.0
8.1444	86.4924	-0.24	0.13	0.00	-23.01	7.396	5.11467	7.27696	92.0
8.1544	86.5124	-0.24	0.13	0.00	-23.01	7.396	5.11562	7.27831	66.0
8.1644	86.5324	-0.24	0.13	0.00	-23.01	7.396	5.11657	7.27966	72.0
8.1744	86.5524	-0.24	0.13	0.00	-23.01	7.396	5.11752	7.28101	78.0
8.1844	86.5724	-0.24	0.13	0.00	-23.01	7.396	5.11847	7.28236	98.0
8.1944	86.5924	-0.24	0.13	0.00	-23.01	7.396	5.11942	7.28371	90.0
8.2044	86.6124	-0.24	0.13	0.00	-23.01	7.396	5.12037	7.28506	106.0
8.2144	86.6324	-0.24	0.13	0.00	-23.01	7.396	5.12131	7.28641	82.0
8.2244	86.6524	-0.24	0.13	0.00	-23.01	7.396	5.12226	7.28775	90.0
8.2344	86.6724	-0.24	0.13	0.00	-23.01	7.396	5.12321	7.28910	68.0
8.2444	86.6924	-0.24	0.13	0.00	-23.01	7.396	5.12416	7.29045	122.0
8.2544	86.7124	-0.24	0.13	0.00	-23.01	7.396	5.12510	7.29180	92.0
8.2644	86.7324	-0.24	0.13	0.00	-23.01	7.396	5.12605	7.29315	78.0
8.2744	86.7524	-0.24	0.13	0.00	-23.01	7.396	5.12700	7.29449	96.0
8.2844	86.7724	-0.24	0.13	0.00	-23.01	7.396	5.12795	7.29584	74.0
8.2944	86.7924	-0.24	0.13	0.00	-23.01	7.396	5.12889	7.29719	92.0
8.3044	86.8124	-0.24	0.13	0.00	-23.01	7.396	5.12984	7.29854	80.0
8.3144	86.8324	-0.24	0.13	0.00	-23.01	7.396	5.13079	7.29988	70.0
8.3244	86.8524	-0.24	0.13	0.00	-23.01	7.396	5.13173	7.30123	70.0
8.3344	86.8724	-0.24	0.13	0.00	-23.01	7.396	5.13268	7.30258	84.0
8.3444	86.8924	-0.24	0.13	0.00	-23.01	7.396	5.13362	7.30392	64.0
8.3544	86.9124	-0.24	0.13	0.00	-23.01	7.396	5.13457	7.30527	50.0
8.3644	86.9324	-0.24	0.13	0.00	-23.01	7.396	5.13552	7.30661	86.0
8.3744	86.9524	-0.24	0.13	0.00	-23.01	7.396	5.13646	7.30796	66.0
8.3844	86.9724	-0.24	0.13	0.00	-23.01	7.396	5.13741	7.30930	64.0
8.3944	86.9924	-0.24	0.13	0.00	-23.01	7.396	5.13835	7.31065	82.0
8.4044	87.0124	-0.24	0.13	0.00	-23.01	7.396	5.13930	7.31199	76.0
8.4144	87.0324	-0.24	0.13	0.00	-23.01	7.396	5.14024	7.31334	54.0
8.4244	87.0524	-0.24	0.13	0.00	-23.01	7.396	5.14119	7.31468	64.0
8.4344	87.0724	-0.24	0.13	0.00	-23.01	7.396	5.14213	7.31602	52.0
8.4444	87.0924	-0.24	0.13	0.00	-23.01	7.396	5.14308	7.31737	72.0
8.4544	87.1124	-0.24	0.13	0.00	-23.01	7.396	5.14402	7.31871	62.0
8.4644	87.1324	-0.24	0.13	0.00	-23.01	7.396	5.14496	7.32006	84.0
8.4744	87.1524	-0.24	0.13	0.00	-23.01	7.396	5.14591	7.32140	60.0
8.4844	87.1724	-0.24	0.13	0.00	-23.01	7.396	5.14685	7.32274	58.0
8.4944	87.1924	-0.24	0.13	0.00	-23.01	7.396	5.14780	7.32408	46.0
8.5044	87.2124	-0.24	0.13	0.00	-23.01	7.396	5.14874	7.32543	46.0
8.5144	87.2324	-0.24	0.13	0.00	-23.01	7.396	5.14968	7.32677	48.0
8.5244	87.2524	-0.24	0.13	0.00	-23.01	7.396	5.15063	7.32811	50.0
8.5344	87.2724	-0.24	0.13	0.00	-23.01	7.396	5.15157	7.32945	56.0
8.5444	87.2924	-0.24	0.13	0.00	-23.01	7.396	5.15251	7.33079	42.0
8.5544	87.3124	-0.24	0.13	0.00	-23.01	7.396	5.15346	7.33214	34.0
8.5644	87.3324	-0.24	0.13	0.00	-23.01	7.396	5.15440	7.33348	50.0
8.5744	87.3524	-0.24	0.13	0.00	-23.01	7.396	5.15534	7.33482	54.0
8.5844	87.3724	-0.24	0.13	0.00	-23.01	7.396	5.15628	7.33616	62.0
8.5944	87.3924	-0.24	0.13	0.00	-23.01	7.396	5.15722	7.33750	56.0
8.6044	87.4124	-0.24	0.13	0.00	-23.01	7.396	5.15817	7.33884	40.0
8.6144	87.4324	-0.24	0.13	0.00	-23.01	7.396	5.15911	7.34018	44.0
8.6244	87.4524	-0.24	0.13	0.00	-23.01	7.396	5.16005	7.34152	52.0
8.6344	87.4724	-0.24	0.13	0.00	-23.01	7.396	5.16099	7.34286	48.0
8.6444	87.4924	-0.24	0.13	0.00	-23.01	7.396	5.16193	7.34420	30.0
8.6544	87.5124	-0.24	0.13	0.00	-23.01	7.396	5.16287	7.34554	38.0
8.6644	87.5324	-0.24	0.13	0.00	-23.01	7.396	5.16381	7.34687	40.0
8.6744	87.5524	-0.24	0.13	0.00	-23.01	7.396	5.16476	7.34821	40.0
8.6844	87.5724	-0.24	0.13	0.00	-23.01	7.396	5.16570	7.34955	16.0
8.6944	87.5924	-0.24	0.13	0.00	-23.01	7.396	5.16664	7.35089	16.0
8.7044	87.6124	-0.24	0.13	0.00	-23.01	7.396	5.16758	7.35223	30.0
8.7144	87.6324	-0.24	0.13	0.00	-23.01	7.396	5.16852	7.35357	14.0
8.7244	87.6524	-0.24	0.13	0.00	-23.01	7.396	5.16946	7.35490	18.0
8.7344	87.6724	-0.24	0.13	0.00	-23.01	7.396	5.17040	7.35624	24.0
8.7444	87.6924	-0.24	0.13	0.00	-23.01	7.396	5.17134	7.35758	20.0
8.7544	87.7124	-0.24	0.13	0.00	-23.01	7.396	5.17228	7.35891	18.0
8.7644	87.7324	-0.24	0.13	0.00	-23.01	7.396	5.17322	7.36025	22.0
8.7744	87.7524	-0.24	0.13	0.00	-23.01	7.396	5.17416	7.36159	14.0
8.7844	87.7724	-0.24	0.13	0.00	-23.01	7.396	5.17509	7.36292	8.0
8.7944	87.7924	-0.24	0.13	0.00	-23.01	7.396	5.17603	7.36426	6.0
8.8044	87.8124	-0.24	0.13	0.00	-23.01	7.396	5.17697	7.36559	6.0
8.8144	87.8324	-0.24	0.13	0.00	-23.01	7.396	5.17791	7.36693	10.0
8.8244	87.8524	-0.24	0.13	0.00	-23.01	7.396	5.17885	7.36827	6.0
8.8344	87.8724	-0.24	0.13	0.00	-23.01	7.396	5.17979	7.36960	6.0
8.8444	87.8924	-0.24	0.13	0.00	-23.01	7.396	5.18073	7.37094	8.0
8.8544	87.9124	-0.24	0.13	0.00	-23.01	7.396	5.18166	7.37227	10.0
8.8644	87.9324	-0.24	0.13	0.00	-23.01	7.396	5.18260	7.37360	8.0
8.8744	87.9524	-0.24	0.13	0.00	-23.01	7.396	5.18354	7.37494	6.0
8.8844	87.9724	-0.24	0.13	0.00	-23.01	7.396	5.18448	7.37627	0.0
8.8944	87.9924	-0.24	0.13	0.00	-23.01	7.396	5.18541	7.37761	2.0
8.9044	88.0124	-0.24	0.13	0.00	-23.01	7.396	5.18635	7.37894	6.0
8.9144	88.0324	-0.24	0.13	0.00	-23.01	7.396	5.18729	7.38027	4.0
8.9244	88.0524	-0.24	0.13	0.00	-23.01	7.396	5.18823	7.38161	6.0
8.9344	88.0724	-0.24	0.13	0.00	-23.01	7.396	5.18916	7.38294	2.0
8.9444	88.0924	-0.24	0.13	0.00	-23.01	7.396	5.19010	7.38427	4.0
8.9544	88.1124	-0.24	0.13	0.00	-23.01	7.396	5.19104	7.38560	0.0
8.9644	88.1324	-0.24	0.13	0.00	-23.01	7.396	5.19197	7.38694	4.0
8.9744	88.1524	-0.24	0.13	0.00	-23.01	7.396	5.19291	7.38827	4.0
8.9844	88.1724	-0.24	0.13	0.00	-23.01	7.396	5.19384	7.38960	4.0
8.9944	88.1924	-0.24	0.13	0.00	-23.01	7.396	5.19478	7.39093	6.0
9.0044	88.2124	-0.24	0.13	0.00	-23.01	7.396	5.19572	7.39226	2.0
9.0144	88.2324	-0.24	0.13	0.00	-23.01	7.396	5.19665	7.39359	2.0
9.0244	88.2524	-0.24	0.13	0.00	-23.01	7.396	5.19759	7.39492	0.0
9.0344	88.2724	-0.24	0.13	0.00	-23.01	7.396	5.19852	7.39625	2.0
9.0444	88.2924	-0.24	0.13	0.00	-23.01	7.396	5.19946	7.39758	6.0
9.0544	88.3124	-0.24	0.13	0.00	-23.01	7.396	5.20039	7.39891	4.0
9.0644	88.3324	-0.24	0.13	0.00	-23.01	7.396	5.20133	7.40024	4.0
9.0744	88.3524	-0.24	0.13	0.00	-23.01	7.396	5.20226	7.40157	6.0
9.0844	88.3724	-0.24	0.13	0.00	-23.01	7.396	5.20319	7.40290	2.0
9.0944	88.3924	-0.24	0.13	0.00	-23.01	7.396	5.20413	7.40423	0.0
9.1044	88.4124	-0.24	0.13	0.00	-23.01	7.396	5.20506	7.40556	0.0
9.1144	88.4324	-0.24	0.13	0.00	-23.01	7.396	5.20600	7.40689	0.0
9.1244	88.4524	-0.24	0.13	0.00	-23.01	7.396	5.20693	7.40822	0.0
9.1344	88.4724	-0.24	0.13	0.00	-23.01	7.396	5.20786	7.40955	0.0
9.1444	88.4924	-0.24	0.13	0.00	-23.01	7.396	5.20880	7.41087	6.0
9.1544	88.5124	-0.24	0.13	0.00	-23.01	7.396	5.20973	7.41220	2.0
9.1644	88.5324	-0.24	0.13	0.00	-23.01	7.396	5.21066	7.41353	0.0
9.1744	88.5524	-0.24	0.13	0.00	-23.01	7.396	5.21160	7.41486	2.0
9.1844	88.5724	-0.24	0.13	0.00	-23.01	7.396	5.21253	7.41618	0.0
9.1944	88.5924	-0.24	0.13	0.00	-23.01	7.396	5.21346	7.41751	4.0
9.2044	88.6124	-0.24	0.13	0.00	-23.01	7.396	5.21440	7.41884	0.0
9.2144	88.6324	-0.24	0.13	0.00	-23.01	7.396	5.21533	7.42016	0.0
9.2244	88.6524	-0.24	0.13	0.00	-23.01	7.396	5.21626	7.42149	4.0
9.2344	88.6724	-0.24	0.13	0.00	-23.01	7.396	5.21719	7.42282	4.0
9.2444	88.6924	-0.24	0.13	0.00	-23.01	7.396	5.21812	7.42414	6.0
9.2544	88.7124	-0.24	0.13	0.00	-23.01	7.396	5.21905	7.42547	2.0
9.2644	88.7324	-0.24	0.13	0.00	-23.01	7.396	5.21999	7.42679	2.0
9.2744	88.7524	-0.24	0.13	0.00	-23.01	7.396	5.22092	7.42812	4.0
9.2844	88.7724	-0.24	0.13	0.00	-23.01	7.396	5.22185	7.42944	0.0
9.2944	88.7924	-0.24	0.13	0.00	-23.01	7.396	5.22278	7.43077	2.0
9.3044	88.8124	-0.24	0.13	0.00	-23.01	7.396	5.22371	7.43209	2.0
9.3144	88.8324	-0.24	0.13	0.00	-23.01	7.396	5.22464	7.43342	2.0
9.3244	88.8524	-0.24	0.13	0.00	-23.01	7.396	5.22557	7.43474	4.0
9.3344	88.8724	-0.24	0.13	0.00	-23.01	7.396	5.22650	7.43606	4.0
9.3444	88.8924	-0.24	0.13	0.00	-23.01	7.396	5.22743	7.43739	2.0
9.3544	88.9124	-0.24	0.13	0.00	-23.01	7.396	5.22836	7.43871	0.0
9.3644	88.9324	-0.24	0.13	0.00	-23.01	7.396	5.22929	7.44003	2.0
9.3744	88.9524	-0.24	0.13	0.00	-23.01	7.396	5.23022	7.44136	0.0
9.3844	88.9724	-0.24	0.13	0.00	-23.01	7.396	5.23115	7.44268	2.0
9.3944	88.9924	-0.24	0.13	0.00	-23.01	7.396	5.23208	7.44400	0.0
9.4044	89.0124	-0.24	0.13	0.00	-23.01	7.396	5.23301	7.44532	0.0
9.4144	89.0324	-0.24	0.13	0.00	-23.01	7.396	5.23394	7.44665	2.0

7.4544	85.0724	-0.24	0.13	0.00	-23.01	7.396	5.04439	7.18229	0.0
7.4644	85.0924	-0.24	0.13	0.00	-23.01	7.396	5.04535	7.18366	0.0
7.4744	85.1124	-0.24	0.13	0.00	-23.01	7.396	5.04631	7.18503	6.0
7.4844	85.1324	-0.24	0.13	0.00	-23.01	7.396	5.04727	7.18639	4.0
7.4944	85.1524	-0.24	0.13	0.00	-23.01	7.396	5.04823	7.18776	0.0
7.5044	85.1724	-0.24	0.13	0.00	-23.01	7.396	5.04919	7.18912	0.0
7.5144	85.1924	-0.24	0.13	0.00	-23.01	7.396	5.05015	7.19049	2.0
7.5244	85.2124	-0.24	0.13	0.00	-23.01	7.396	5.05111	7.19185	2.0
7.5344	85.2324	-0.24	0.13	0.00	-23.01	7.396	5.05206	7.19322	2.0
7.5444	85.2524	-0.24	0.13	0.00	-23.01	7.396	5.05302	7.19458	0.0
7.5544	85.2724	-0.24	0.13	0.00	-23.01	7.396	5.05398	7.19594	2.0
7.5644	85.2924	-0.24	0.13	0.00	-23.01	7.396	5.05494	7.19731	0.0
7.5744	85.3124	-0.24	0.13	0.00	-23.01	7.396	5.05590	7.19867	0.0
7.5844	85.3324	-0.24	0.13	0.00	-23.01	7.396	5.05685	7.20004	2.0
7.5944	85.3524	-0.24	0.13	0.00	-23.01	7.396	5.05781	7.20140	2.0
7.6044	85.3724	-0.24	0.13	0.00	-23.01	7.396	5.05877	7.20276	4.0
7.6144	85.3924	-0.24	0.13	0.00	-23.01	7.396	5.05973	7.20413	0.0
7.6244	85.4124	-0.24	0.13	0.00	-23.01	7.396	5.06068	7.20549	0.0
7.6344	85.4324	-0.24	0.13	0.00	-23.01	7.396	5.06164	7.20685	0.0
7.6444	85.4524	-0.24	0.13	0.00	-23.01	7.396	5.06260	7.20821	2.0
7.6544	85.4724	-0.24	0.13	0.00	-23.01	7.396	5.06355	7.20957	2.0
7.6644	85.4924	-0.24	0.13	0.00	-23.01	7.396	5.06451	7.21094	0.0
7.6744	85.5124	-0.24	0.13	0.00	-23.01	7.396	5.06547	7.21230	0.0
7.6844	85.5324	-0.24	0.13	0.00	-23.01	7.396	5.06642	7.21366	2.0
7.6944	85.5524	-0.24	0.13	0.00	-23.01	7.396	5.06738	7.21502	0.0
7.7044	85.5724	-0.24	0.13	0.00	-23.01	7.396	5.06833	7.21638	0.0
7.7144	85.5924	-0.24	0.13	0.00	-23.01	7.396	5.06929	7.21774	0.0
7.7244	85.6124	-0.24	0.13	0.00	-23.01	7.396	5.07025	7.21910	0.0
7.7344	85.6324	-0.24	0.13	0.00	-23.01	7.396	5.07120	7.22046	0.0
7.7444	85.6524	-0.24	0.13	0.00	-23.01	7.396	5.07216	7.22182	2.0
